artifact_id	parent_corpus_database_id	artifact_role	provider	provider_id	parent_provider_id	title	url	raw_url	doi	component_path	file_name	file_type	mime_type	byte_size	local_path	sha256	inventory_status	access_status	candidate_parser_family	pair_field_evidence	n_field_evidence	effect_field_evidence	publication_link_evidence	blocker_codes	next_action	notes	last_seen
source_artifact_cea8e2baeb3525b6	raw_corpus:political_science_unlock	local_mirror	github	data/raw/corpus_candidates/political_science_unlock/dataverse/ETUUOD/analytical_data_stage2.tab	raw_corpus:political_science_unlock	analytical_data_stage2.tab				data/raw/corpus_candidates/political_science_unlock/dataverse/ETUUOD	analytical_data_stage2.tab	tab		3988286	data/raw/corpus_candidates/political_science_unlock/dataverse/ETUUOD/analytical_data_stage2.tab	83222e5285933bd170848b7c314e51fe0509cab0df584b8a5f27e4d54164efdc	mirrored	downloaded	unknown					needs_artifact_inspection	keep_as_context_or_assign_parser_after_review	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_75f8383ec50b4585	raw_corpus:political_science_unlock	data_file	github	data/raw/corpus_candidates/political_science_unlock/dataverse/ETUUOD/combined_BF1.csv	raw_corpus:political_science_unlock	combined_BF1.csv				data/raw/corpus_candidates/political_science_unlock/dataverse/ETUUOD	combined_BF1.csv	csv	text/csv	45928	data/raw/corpus_candidates/political_science_unlock/dataverse/ETUUOD/combined_BF1.csv	5d7a5bda5b23718c264d9b3a8596463df383c3518e66756650715c7179458591	mirrored	downloaded	csv_table_parser					needs_artifact_inspection	inspect_table_header_and_codebook_before_parser_assignment	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_79e83eb0630bdf24	raw_corpus:political_science_unlock	data_file	github	data/raw/corpus_candidates/political_science_unlock/dataverse/ETUUOD/combined_BF2.csv	raw_corpus:political_science_unlock	combined_BF2.csv				data/raw/corpus_candidates/political_science_unlock/dataverse/ETUUOD	combined_BF2.csv	csv	text/csv	81534	data/raw/corpus_candidates/political_science_unlock/dataverse/ETUUOD/combined_BF2.csv	689c1d9aadd89f8753ff080ce3059df85d04989f6ce13ded229a8f234639d112	mirrored	downloaded	csv_table_parser					needs_artifact_inspection	inspect_table_header_and_codebook_before_parser_assignment	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_e8041f644b6cc20d	raw_corpus:political_science_unlock	archive_file	github	data/raw/corpus_candidates/political_science_unlock/dataverse/KRFPVU/KRFPVU.zip	raw_corpus:political_science_unlock	KRFPVU.zip				data/raw/corpus_candidates/political_science_unlock/dataverse/KRFPVU	KRFPVU.zip	zip	application/zip	95786	data/raw/corpus_candidates/political_science_unlock/dataverse/KRFPVU/KRFPVU.zip	b8582849754c0f3c055bb4b8c891a834c32e7f79a9efedf06ec7fd20c85c3114	mirrored	downloaded	zip_member_inventory					needs_artifact_inspection	inventory_archive_members	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_9111aff4d0e7aad1	raw_corpus:political_science_unlock	archive_file	github	data/raw/corpus_candidates/political_science_unlock/dataverse/LBPSSV/LBPSSV.zip	raw_corpus:political_science_unlock	LBPSSV.zip				data/raw/corpus_candidates/political_science_unlock/dataverse/LBPSSV	LBPSSV.zip	zip	application/zip	269274444	data/raw/corpus_candidates/political_science_unlock/dataverse/LBPSSV/LBPSSV.zip	6cd4d635357a7a00362cf60cb1ddafe4f598f27a178965be2fa82b2d63714f0e	mirrored	downloaded	zip_member_inventory					needs_artifact_inspection	inventory_archive_members	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_79d744bbf2672210	raw_corpus:political_science_unlock	archive_file	github	data/raw/corpus_candidates/political_science_unlock/dataverse/NQKPGY/NQKPGY.zip	raw_corpus:political_science_unlock	NQKPGY.zip				data/raw/corpus_candidates/political_science_unlock/dataverse/NQKPGY	NQKPGY.zip	zip	application/zip	3217478	data/raw/corpus_candidates/political_science_unlock/dataverse/NQKPGY/NQKPGY.zip	2b560d2a6e31cc619452261fe5af7dd5e53d06797d67d07d0eabef1d6adda2f3	mirrored	downloaded	zip_member_inventory					needs_artifact_inspection	inventory_archive_members	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_87a1a6dcf87c6180	raw_corpus:political_science_unlock	archive_file	github	data/raw/corpus_candidates/political_science_unlock/dataverse/NSHT68/NSHT68.zip	raw_corpus:political_science_unlock	NSHT68.zip				data/raw/corpus_candidates/political_science_unlock/dataverse/NSHT68	NSHT68.zip	zip	application/zip	765814	data/raw/corpus_candidates/political_science_unlock/dataverse/NSHT68/NSHT68.zip	52e96d139153d9e0fda1c80572efe2d5ecba9bfcec2db9fa2b09ed63bd41720d	mirrored	downloaded	zip_member_inventory					needs_artifact_inspection	inventory_archive_members	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_759775b3c84cc0df	raw_corpus:political_science_unlock	local_mirror	github	data/raw/corpus_candidates/political_science_unlock/dataverse/OJA7YS/ALL_pvalues.tab	raw_corpus:political_science_unlock	ALL_pvalues.tab				data/raw/corpus_candidates/political_science_unlock/dataverse/OJA7YS	ALL_pvalues.tab	tab		8916	data/raw/corpus_candidates/political_science_unlock/dataverse/OJA7YS/ALL_pvalues.tab	679f9bf02b3ef6e7817a0cfed50571af8f4ee13b73078cb702a30943e1ba583d	mirrored	downloaded	unknown					needs_artifact_inspection	keep_as_context_or_assign_parser_after_review	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_76071031231f8369	raw_corpus:political_science_unlock	code_file	github	data/raw/corpus_candidates/political_science_unlock/dataverse/OJA7YS/BKO_Debates_Replication_Code.do	raw_corpus:political_science_unlock	BKO_Debates_Replication_Code.do				data/raw/corpus_candidates/political_science_unlock/dataverse/OJA7YS	BKO_Debates_Replication_Code.do	do		10681	data/raw/corpus_candidates/political_science_unlock/dataverse/OJA7YS/BKO_Debates_Replication_Code.do	56584a4931cfd578e875e6bb2a070509bd8ef6c0ce3740cd7d8f68e508be33d8	mirrored	downloaded	analysis_code_inventory					needs_artifact_inspection	inspect_code_for_table_inputs_outputs_and_conversion_logic	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
source_artifact_f0c362822fe58ee4	raw_corpus:political_science_unlock	local_mirror	github	data/raw/corpus_candidates/political_science_unlock/dataverse/OJA7YS/BKO_debates_main.tab	raw_corpus:political_science_unlock	BKO_debates_main.tab				data/raw/corpus_candidates/political_science_unlock/dataverse/OJA7YS	BKO_debates_main.tab	tab		1719878	data/raw/corpus_candidates/political_science_unlock/dataverse/OJA7YS/BKO_debates_main.tab	4cd26d47c574db711a89a366847908a4681905d0c64014f9785c87a901c2f66e	mirrored	downloaded	unknown					needs_artifact_inspection	keep_as_context_or_assign_parser_after_review	generated_from_inventory_task=inventory_task_597e0260dcccafd3; cluster_id=cluster_political_science_unlock_f7f85210dec5	2026-05-04
