source_file,study_id,study_id_sheet,week,journal_name,trial_title,trial_link,publication_date,registry_link,registry_id,protocol_link,section,outcome_index,outcome_text,correct_main,incorrect_main,reported_elsewhere,not_reported_journal,insufficiently_prespecified
study_1.csv,1,1,19/10/2015,NEJM,"A Randomized, Controlled Trial of Total Knee Replacement",http://www.nejm.org/doi/full/10.1056/NEJMoa1505467,22/10/2015,https://clinicaltrials.gov/show/NCT01410409,NCT01410409,,non_prespecified_publication,1,KOOS subscale 1,,,,Yes,
study_1.csv,1,1,19/10/2015,NEJM,"A Randomized, Controlled Trial of Total Knee Replacement",http://www.nejm.org/doi/full/10.1056/NEJMoa1505467,22/10/2015,https://clinicaltrials.gov/show/NCT01410409,NCT01410409,,non_prespecified_publication,2,KOOS subscale 2,,,,Yes,
study_1.csv,1,1,19/10/2015,NEJM,"A Randomized, Controlled Trial of Total Knee Replacement",http://www.nejm.org/doi/full/10.1056/NEJMoa1505467,22/10/2015,https://clinicaltrials.gov/show/NCT01410409,NCT01410409,,non_prespecified_publication,3,KOOS subscale 3,,,,Yes,
study_1.csv,1,1,19/10/2015,NEJM,"A Randomized, Controlled Trial of Total Knee Replacement",http://www.nejm.org/doi/full/10.1056/NEJMoa1505467,22/10/2015,https://clinicaltrials.gov/show/NCT01410409,NCT01410409,,non_prespecified_publication,4,KOOS subscale 4,,,,Yes,
study_1.csv,1,1,19/10/2015,NEJM,"A Randomized, Controlled Trial of Total Knee Replacement",http://www.nejm.org/doi/full/10.1056/NEJMoa1505467,22/10/2015,https://clinicaltrials.gov/show/NCT01410409,NCT01410409,,non_prespecified_publication,5,KOOS subscale 5,,,,Yes,
study_1.csv,1,1,19/10/2015,NEJM,"A Randomized, Controlled Trial of Total Knee Replacement",http://www.nejm.org/doi/full/10.1056/NEJMoa1505467,22/10/2015,https://clinicaltrials.gov/show/NCT01410409,NCT01410409,,non_prespecified_publication,6,Weight (kg),,,,Yes,
study_1.csv,1,1,19/10/2015,NEJM,"A Randomized, Controlled Trial of Total Knee Replacement",http://www.nejm.org/doi/full/10.1056/NEJMoa1505467,22/10/2015,https://clinicaltrials.gov/show/NCT01410409,NCT01410409,,prespecified_primary,1,"KOOS4 (Knee injury and Osteoarthritis Outcome Score) [ Time Frame: Primary: 12months. Other: 3, 6 and 24 months. ]",Yes,,,,
study_1.csv,1,1,19/10/2015,NEJM,"A Randomized, Controlled Trial of Total Knee Replacement",http://www.nejm.org/doi/full/10.1056/NEJMoa1505467,22/10/2015,https://clinicaltrials.gov/show/NCT01410409,NCT01410409,,prespecified_secondary,1,"EQ-5D [ Time Frame: Primary: 12months. Other: 3, 6 and 24 months ]",Yes,No,,,
study_1.csv,1,1,19/10/2015,NEJM,"A Randomized, Controlled Trial of Total Knee Replacement",http://www.nejm.org/doi/full/10.1056/NEJMoa1505467,22/10/2015,https://clinicaltrials.gov/show/NCT01410409,NCT01410409,,prespecified_secondary,2,"Visual Analog Scale (VAS) [ Time Frame: Primary: 12months. Other: 3, 6 and 24 months ]",Yes,,,,
study_1.csv,1,1,19/10/2015,NEJM,"A Randomized, Controlled Trial of Total Knee Replacement",http://www.nejm.org/doi/full/10.1056/NEJMoa1505467,22/10/2015,https://clinicaltrials.gov/show/NCT01410409,NCT01410409,,prespecified_secondary,3,"Timed Up & Go (TUG) [ Time Frame: Primary: 12months. Other: 3, 6 and 24 months ]",Yes,,,,
study_1.csv,1,1,19/10/2015,NEJM,"A Randomized, Controlled Trial of Total Knee Replacement",http://www.nejm.org/doi/full/10.1056/NEJMoa1505467,22/10/2015,https://clinicaltrials.gov/show/NCT01410409,NCT01410409,,prespecified_secondary,4,"20-meter walk [ Time Frame: Primary: 12months. Other: 3, 6 and 24 months ]",Yes,,,,
study_1.csv,1,1,19/10/2015,NEJM,"A Randomized, Controlled Trial of Total Knee Replacement",http://www.nejm.org/doi/full/10.1056/NEJMoa1505467,22/10/2015,https://clinicaltrials.gov/show/NCT01410409,NCT01410409,,prespecified_secondary,5,"Isometric Muscle Strength [ Time Frame: Primary: 12months. Other: 3, 6 and 24 months ]",,,,Yes,
study_1.csv,1,1,19/10/2015,NEJM,"A Randomized, Controlled Trial of Total Knee Replacement",http://www.nejm.org/doi/full/10.1056/NEJMoa1505467,22/10/2015,https://clinicaltrials.gov/show/NCT01410409,NCT01410409,,prespecified_secondary,6,"Pain [ Time Frame: Primary: 12months. Other: 3, 6 and 24 months ]",,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,1,MacArthur Bates Percentile Score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,10,social emotional composite score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,11,social emotional scaled score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,12,communication scaled score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,13,community use scaled score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,14,functional pre-academics scaled score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,15,Home living scaled score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,16,Leisure scaled score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,17,Self care scaled score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,18,Self direction scaled score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,19,social scaled score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,2,Cognitive scaled score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,20,motor scaled score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,21,adaptive behaviour composite score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,22,conductive hearing defect,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,23,sensorineural hearing defect,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,24,legally blind in both eyes,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,25,cerebral palsy,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,26,autism spectrum disorder,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,3,Cognitive composite score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,4,Receptive language scaled score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,5,expressive language scaled score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,6,Composite language score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,7,Fine Motor scaled Score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,8,Gross motor scale score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,non_prespecified_publication,9,composite motor score,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,prespecified_primary,1,the Wechsler Preschool and Primary Scale of Intelligence-Third Edition (WPPSI-III)full scale IQ score. [ Time Frame: At 5 years corrected age ] [ Designated as safety issue: No ],No,No,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,prespecified_secondary,1,Bayley neurodevelopmental scale at 2 years,No,No,,,Yes
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,prespecified_secondary,2,Frequency of apnea in the post-operative period,No,,,Yes,
study_10.csv,10,Trial 10,1,The Lancet,Neurodevelopmental outcome at 2 years of age after GA or awake-regional anaesthesia in infancy,http://www.sciencedirect.com/science/article/pii/S014067361500608X,04/11/2015,https://clinicaltrials.gov/ct2/show/NCT00756600?term=NCT00756600.&rank=1,NCT00756600,,prespecified_secondary,3,Characteristics of apnea in the post-operative period,No,,,Yes,
study_14.csv,14,14,26/10/2015,JAMA,Effect of a Buffered Crystalloid Solution vs Saline on Acute Kidney Injury Among Patients in the Intensive Care Unit - The SPLIT Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454911,27/10/2015,http://www.anzctr.org.au/trial_view.aspx?ACTRN=ACTRN12613001370796,ACTRN12613001370796,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150118supp1_prod.pdf,non_prespecified_publication,1,Indications for RRT initiation,No,,,Yes,
study_14.csv,14,14,26/10/2015,JAMA,Effect of a Buffered Crystalloid Solution vs Saline on Acute Kidney Injury Among Patients in the Intensive Care Unit - The SPLIT Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454911,27/10/2015,http://www.anzctr.org.au/trial_view.aspx?ACTRN=ACTRN12613001370796,ACTRN12613001370796,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150118supp1_prod.pdf,prespecified_primary,1,The proportion of patients with either acute kidney injury or failure based on on creatinine levels in accordance with RIFLE criteria [Highest value measured during the patient's stay in the Intensive Care Unit (censored at day 90)],Yes,,,,
study_14.csv,14,14,26/10/2015,JAMA,Effect of a Buffered Crystalloid Solution vs Saline on Acute Kidney Injury Among Patients in the Intensive Care Unit - The SPLIT Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454911,27/10/2015,http://www.anzctr.org.au/trial_view.aspx?ACTRN=ACTRN12613001370796,ACTRN12613001370796,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150118supp1_prod.pdf,prespecified_secondary,1,Delta creatinine (the difference between the pre-randomisation creatinine and the peak creatinine). The creatinine values used will be serum creatinine measures taken for clinical purposes. [The baseline creatinine will be the creatinine measured at study enrolment. The peak creatinine will be the highest creatinine measured in the Intensive Care Unit (censored at day 90). The creatinine values used will be serum creatinine measures taken for clinical purposes.],Yes,,,,
study_14.csv,14,14,26/10/2015,JAMA,Effect of a Buffered Crystalloid Solution vs Saline on Acute Kidney Injury Among Patients in the Intensive Care Unit - The SPLIT Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454911,27/10/2015,http://www.anzctr.org.au/trial_view.aspx?ACTRN=ACTRN12613001370796,ACTRN12613001370796,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150118supp1_prod.pdf,prespecified_secondary,10,"The cumulative incidence of acute kidney injury by KDIGO stage category based on creatinine levels and classified into the following groups: KDIGO stage 1, KDIGO stage 2, and KDIGO stage 3. The creatinine values used will be serum creatinine measures taken for clinical purposes. [based on the highest serum creatinine value measured during the patient's stay in the Intensive Care Unit (censored at day 90)]",Yes,,,,
study_14.csv,14,14,26/10/2015,JAMA,Effect of a Buffered Crystalloid Solution vs Saline on Acute Kidney Injury Among Patients in the Intensive Care Unit - The SPLIT Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454911,27/10/2015,http://www.anzctr.org.au/trial_view.aspx?ACTRN=ACTRN12613001370796,ACTRN12613001370796,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150118supp1_prod.pdf,prespecified_secondary,11,From protocol: ICU mortality,Yes,,,,
study_14.csv,14,14,26/10/2015,JAMA,Effect of a Buffered Crystalloid Solution vs Saline on Acute Kidney Injury Among Patients in the Intensive Care Unit - The SPLIT Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454911,27/10/2015,http://www.anzctr.org.au/trial_view.aspx?ACTRN=ACTRN12613001370796,ACTRN12613001370796,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150118supp1_prod.pdf,prespecified_secondary,12,From protocol: Hospital mortality,Yes,,,,
study_14.csv,14,14,26/10/2015,JAMA,Effect of a Buffered Crystalloid Solution vs Saline on Acute Kidney Injury Among Patients in the Intensive Care Unit - The SPLIT Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454911,27/10/2015,http://www.anzctr.org.au/trial_view.aspx?ACTRN=ACTRN12613001370796,ACTRN12613001370796,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150118supp1_prod.pdf,prespecified_secondary,2,"The cumulative incidence of acute kidney injury by category based on creatinine levels and classified into the following groups: Risk, Injury, Failure, Loss, and End stage renal failure. The creatinine values used will be serum creatinine measures taken for clinical purposes. [based on the highest value measured during the patient's stay in the Intensive Care Unit (censored at day 90)]",Yes,,,,
study_14.csv,14,14,26/10/2015,JAMA,Effect of a Buffered Crystalloid Solution vs Saline on Acute Kidney Injury Among Patients in the Intensive Care Unit - The SPLIT Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454911,27/10/2015,http://www.anzctr.org.au/trial_view.aspx?ACTRN=ACTRN12613001370796,ACTRN12613001370796,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150118supp1_prod.pdf,prespecified_secondary,3,Proportion of patients requiring renal replacement therapy [during the course of their ICU admission],Yes,,,,
study_14.csv,14,14,26/10/2015,JAMA,Effect of a Buffered Crystalloid Solution vs Saline on Acute Kidney Injury Among Patients in the Intensive Care Unit - The SPLIT Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454911,27/10/2015,http://www.anzctr.org.au/trial_view.aspx?ACTRN=ACTRN12613001370796,ACTRN12613001370796,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150118supp1_prod.pdf,prespecified_secondary,4,Proportion of patients requiring renal replacement therapy (among those patients who require renal replacement therapy in the Intensive Care Unit) [after hospital discharge],Yes,,,,
study_14.csv,14,14,26/10/2015,JAMA,Effect of a Buffered Crystalloid Solution vs Saline on Acute Kidney Injury Among Patients in the Intensive Care Unit - The SPLIT Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454911,27/10/2015,http://www.anzctr.org.au/trial_view.aspx?ACTRN=ACTRN12613001370796,ACTRN12613001370796,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150118supp1_prod.pdf,prespecified_secondary,5,Proportion of patients requiring mechanical ventilation [during the course of their ICU admission],Yes,,,,
study_14.csv,14,14,26/10/2015,JAMA,Effect of a Buffered Crystalloid Solution vs Saline on Acute Kidney Injury Among Patients in the Intensive Care Unit - The SPLIT Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454911,27/10/2015,http://www.anzctr.org.au/trial_view.aspx?ACTRN=ACTRN12613001370796,ACTRN12613001370796,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150118supp1_prod.pdf,prespecified_secondary,6,Duration of mechanical ventilation (among patients who require mechanical ventilation) [during the course of their ICU admission],Yes,,,,
study_14.csv,14,14,26/10/2015,JAMA,Effect of a Buffered Crystalloid Solution vs Saline on Acute Kidney Injury Among Patients in the Intensive Care Unit - The SPLIT Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454911,27/10/2015,http://www.anzctr.org.au/trial_view.aspx?ACTRN=ACTRN12613001370796,ACTRN12613001370796,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150118supp1_prod.pdf,prespecified_secondary,7,Length of ICU admission (days) [Time from enrolment until ICU discharge],Yes,,,,
study_14.csv,14,14,26/10/2015,JAMA,Effect of a Buffered Crystalloid Solution vs Saline on Acute Kidney Injury Among Patients in the Intensive Care Unit - The SPLIT Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454911,27/10/2015,http://www.anzctr.org.au/trial_view.aspx?ACTRN=ACTRN12613001370796,ACTRN12613001370796,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150118supp1_prod.pdf,prespecified_secondary,8,Length of hospital admission (days) [time from enrolment until hospital discharge],Yes,,,,
study_14.csv,14,14,26/10/2015,JAMA,Effect of a Buffered Crystalloid Solution vs Saline on Acute Kidney Injury Among Patients in the Intensive Care Unit - The SPLIT Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454911,27/10/2015,http://www.anzctr.org.au/trial_view.aspx?ACTRN=ACTRN12613001370796,ACTRN12613001370796,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150118supp1_prod.pdf,prespecified_secondary,9,Proportion of patients who require readmission to ICU [within their index hospital admission],Yes,,,,
study_15.csv,15,15,26/10/2015,JAMA,Effect of Noninvasive Ventilation vs Oxygen Therapy on Mortality Among Immunocompromised Patients With Acute Respiratory FailureA Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454912,27/10/2015,https://clinicaltrials.gov/ct2/show/record/NCT01915719,NCT01915719,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150119supp1_prod.pdf,non_prespecified_publication,1,Length of hospital stay,Yes,,,,
study_15.csv,15,15,26/10/2015,JAMA,Effect of Noninvasive Ventilation vs Oxygen Therapy on Mortality Among Immunocompromised Patients With Acute Respiratory FailureA Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454912,27/10/2015,https://clinicaltrials.gov/ct2/show/record/NCT01915719,NCT01915719,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150119supp1_prod.pdf,non_prespecified_publication,2,Mortality at 6 months,No,,,Yes,
study_15.csv,15,15,26/10/2015,JAMA,Effect of Noninvasive Ventilation vs Oxygen Therapy on Mortality Among Immunocompromised Patients With Acute Respiratory FailureA Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454912,27/10/2015,https://clinicaltrials.gov/ct2/show/record/NCT01915719,NCT01915719,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150119supp1_prod.pdf,non_prespecified_publication,3,Good performance status in 6 month survivors,No,,,Yes,
study_15.csv,15,15,26/10/2015,JAMA,Effect of Noninvasive Ventilation vs Oxygen Therapy on Mortality Among Immunocompromised Patients With Acute Respiratory FailureA Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454912,27/10/2015,https://clinicaltrials.gov/ct2/show/record/NCT01915719,NCT01915719,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150119supp1_prod.pdf,prespecified_primary,1,Day 28 Mortality [ Time Frame: Day 28 ] [ Designated as safety issue: No ],Yes,,,,
study_15.csv,15,15,26/10/2015,JAMA,Effect of Noninvasive Ventilation vs Oxygen Therapy on Mortality Among Immunocompromised Patients With Acute Respiratory FailureA Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454912,27/10/2015,https://clinicaltrials.gov/ct2/show/record/NCT01915719,NCT01915719,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150119supp1_prod.pdf,prespecified_secondary,1,"From protocol (not in registry entry): Echec du bras de randomisation (recours Ã la VNI dans le groupe O2, dÃ©cÃ¨s sans ventilation) Translation: failure of randomisation arm (use of VNI in O2 group, deceased without ventilation)",No,No,Yes,,
study_15.csv,15,15,26/10/2015,JAMA,Effect of Noninvasive Ventilation vs Oxygen Therapy on Mortality Among Immunocompromised Patients With Acute Respiratory FailureA Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454912,27/10/2015,https://clinicaltrials.gov/ct2/show/record/NCT01915719,NCT01915719,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150119supp1_prod.pdf,prespecified_secondary,2,Needs of mechanical ventilation [ Time Frame: Day 28 ] [ Designated as safety issue: No ],Yes,,,,
study_15.csv,15,15,26/10/2015,JAMA,Effect of Noninvasive Ventilation vs Oxygen Therapy on Mortality Among Immunocompromised Patients With Acute Respiratory FailureA Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454912,27/10/2015,https://clinicaltrials.gov/ct2/show/record/NCT01915719,NCT01915719,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150119supp1_prod.pdf,prespecified_secondary,3,SOFA Score [ Time Frame: Hour 72 ] [ Designated as safety issue: No ],Yes,,,,
study_15.csv,15,15,26/10/2015,JAMA,Effect of Noninvasive Ventilation vs Oxygen Therapy on Mortality Among Immunocompromised Patients With Acute Respiratory FailureA Randomized Clinical Trial,http://jama.jamanetwork.com/article.aspx?articleid=2454912,27/10/2015,https://clinicaltrials.gov/ct2/show/record/NCT01915719,NCT01915719,http://jama.jamanetwork.com/data/Journals/JAMA/934616/JOI150119supp1_prod.pdf,prespecified_secondary,4,Nosocomial infection [ Time Frame: day 28 ] [ Designated as safety issue: Yes ],Yes,,,,
