artifact_id	parent_corpus_database_id	artifact_role	candidate_parser_family	file_type	file_name	raw_url	source_local_path	mirror_status	mirror_local_path	mirror_sha256	mirror_byte_size	sample_status	sample_path	sample_kind	sample_error
source_artifact_1a06a671e1c56582	repo_search_osf_92e639ac2dc7	data_file	zip_member_inventory	zip	Präsentation_S23-1_Brueckner_Bojic_Kohse_Frey.zip	https://osf.io/download/j3dfq/		downloaded	data/raw/source_artifacts/figure1_acquisition_repair/repo_search_osf_92e639ac2dc7/source_artifact_1a06a671e1c56582__Pr_sentation_S23-1_Brueckner_Bojic_Kohse_Frey.zip	6b15aa86c8458ed6971ca99d6d6127726c75942795fb27234e83fbebaac262a8	17199296	sampled	steps/source_inventory/figure1/result_artifact_acquisition/repair/mirror_sample/artifact_samples/source_artifact_1a06a671e1c56582.json	zip_inventory	
source_artifact_101e9ade0c276f95	repo_search_osf_92e639ac2dc7	data_file	document_context_or_source_object_review	pdf	Questionnaire_s23_1_Brueckner_Bojic_Kohse_Frey.pdf	https://osf.io/download/9rkh6/		downloaded	data/raw/source_artifacts/figure1_acquisition_repair/repo_search_osf_92e639ac2dc7/source_artifact_101e9ade0c276f95__Questionnaire_s23_1_Brueckner_Bojic_Kohse_Frey.pdf	523a271f2905fb71e74f5aed39349c9f04090c9dba57733764f6761e14054733	144310	sampled	steps/source_inventory/figure1/result_artifact_acquisition/repair/mirror_sample/artifact_samples/source_artifact_101e9ade0c276f95.json	pdf_text	
source_artifact_f2ec984de73b8a74	repo_search_osf_92e639ac2dc7	data_file	document_context_or_source_object_review	pdf	Questionnaire_s23_1_Meissner_Schmauch_Rieckmann.pdf	https://osf.io/download/bprks/		downloaded	data/raw/source_artifacts/figure1_acquisition_repair/repo_search_osf_92e639ac2dc7/source_artifact_f2ec984de73b8a74__Questionnaire_s23_1_Meissner_Schmauch_Rieckmann.pdf	4a9ce93eb26ea3e941adea0cfeb42216cc007c41e70cf13f8cbca77a58f9e4bd	195122	sampled	steps/source_inventory/figure1/result_artifact_acquisition/repair/mirror_sample/artifact_samples/source_artifact_f2ec984de73b8a74.json	pdf_text	
source_artifact_2cabcb5d640e4b39	repo_search_osf_92e639ac2dc7	data_file	document_context_or_source_object_review	pdf	Results_s23_1_Meissner_Schmauch_Rieckmann.pdf	https://osf.io/download/b2fns/		downloaded	data/raw/source_artifacts/figure1_acquisition_repair/repo_search_osf_92e639ac2dc7/source_artifact_2cabcb5d640e4b39__Results_s23_1_Meissner_Schmauch_Rieckmann.pdf	e05635649cabf590235670013ebce721d2f49c8dc25b639228e42300fe8e7cfc	4151343	sampled	steps/source_inventory/figure1/result_artifact_acquisition/repair/mirror_sample/artifact_samples/source_artifact_2cabcb5d640e4b39.json	pdf_text	
source_artifact_b9939b075c5598f1	repo_search_osf_92e639ac2dc7	data_file	statistical_package_parser	sav	Rohdatensatz_LenaJestrimski_SelinBayram.sav	https://osf.io/download/a8bsh/		downloaded	data/raw/source_artifacts/figure1_acquisition_repair/repo_search_osf_92e639ac2dc7/source_artifact_b9939b075c5598f1__Rohdatensatz_LenaJestrimski_SelinBayram.sav	025ea69da8162a666e26092b019e57ccc16dc502d8a187a6d56f83143824db9c	531784	metadata_only	steps/source_inventory/figure1/result_artifact_acquisition/repair/mirror_sample/artifact_samples/source_artifact_b9939b075c5598f1.json	metadata_only	
source_artifact_a82bfcb5746beff4	repo_search_osf_92e639ac2dc7	data_file	csv_table_parser	csv	Rohdatensatz_TimSaeger_LindaFriese.csv	https://osf.io/download/rcb4j/		downloaded	data/raw/source_artifacts/figure1_acquisition_repair/repo_search_osf_92e639ac2dc7/source_artifact_a82bfcb5746beff4__Rohdatensatz_TimSaeger_LindaFriese.csv	7cef22c08e5852fd166147fc4bfcd0700a98150820ee6d7aa5c2dbedd6898cf1	33279	sampled	steps/source_inventory/figure1/result_artifact_acquisition/repair/mirror_sample/artifact_samples/source_artifact_a82bfcb5746beff4.json	delimited_table	
source_artifact_112690050dc2d49f	repo_search_osf_92e639ac2dc7	data_file	document_context_or_source_object_review	pdf	Umfrage_ Unipark_Wollmann_Buschermöhle_Düwel.pdf	https://osf.io/download/7ktxn/		downloaded	data/raw/source_artifacts/figure1_acquisition_repair/repo_search_osf_92e639ac2dc7/source_artifact_112690050dc2d49f__Umfrage__Unipark_Wollmann_Buschermo_hle_Du_wel.pdf	0241cbead277fc1440b54fcd024c7b24a75d7b3a847ee2737311ecb9031b1c6f	212483	sampled	steps/source_inventory/figure1/result_artifact_acquisition/repair/mirror_sample/artifact_samples/source_artifact_112690050dc2d49f.json	pdf_text	
source_artifact_53f1bf85a07db6fa	repo_search_osf_ea08e3722d17	provider_file	unknown	png	Figure1.BW.png	https://osf.io/download/igw4n/		unsupported_file_type:png			153826	not_sampled			
source_artifact_75739a2588ead839	repo_search_osf_ea08e3722d17	provider_file	unknown	png	Figure1.Colored.png	https://osf.io/download/9fs5i/		unsupported_file_type:png			203345	not_sampled			
source_artifact_92afa0d9a9daaf4a	repo_search_osf_ea08e3722d17	provider_file	unknown	docx	ML.web.Supplement.docx	https://osf.io/download/vgp7w/		unsupported_file_type:docx			179720	not_sampled			
source_artifact_228d2478455b1015	repo_search_osf_ea08e3722d17	data_file	document_context_or_source_object_review	pdf	ML.web.Supplement.pdf	https://osf.io/download/y36m8/		downloaded	data/raw/source_artifacts/figure1_acquisition_repair/repo_search_osf_ea08e3722d17/source_artifact_228d2478455b1015__ML.web.Supplement.pdf	e515733f2513366be1d8b205a03f076b300b2163f20bec0bfee27d82facda22f	384290	sampled	steps/source_inventory/figure1/result_artifact_acquisition/repair/mirror_sample/artifact_samples/source_artifact_228d2478455b1015.json	pdf_text	
source_artifact_204687d40fc3fb10	repo_search_osf_ea08e3722d17	data_file	document_context_or_source_object_review	pdf	ManyLabsManuscript.pdf	https://osf.io/download/ebmf8/		downloaded	data/raw/source_artifacts/figure1_acquisition_repair/repo_search_osf_ea08e3722d17/source_artifact_204687d40fc3fb10__ManyLabsManuscript.pdf	e76d062aa9c2ac795d7c548fd518d7d1a328ed112643646cd6c54c04b2e4c836	637758	sampled	steps/source_inventory/figure1/result_artifact_acquisition/repair/mirror_sample/artifact_samples/source_artifact_204687d40fc3fb10.json	pdf_text	
source_artifact_f54bcd26f72148e8	repo_search_osf_ea08e3722d17	provider_file	unknown	docx	ManyLabsProposal.docx	https://osf.io/download/e4yq3/		unsupported_file_type:docx			60823	not_sampled			
source_artifact_3e2e432c47d4a933	repo_search_osf_ea08e3722d17	provider_file	unknown	docx	ManyLabsProposal_V1.1.docx	https://osf.io/download/6wijr/		unsupported_file_type:docx			80995	not_sampled			
