artifact_id	parent_corpus_database_id	artifact_role	provider	provider_id	parent_provider_id	title	url	raw_url	doi	component_path	file_name	file_type	mime_type	byte_size	local_path	sha256	inventory_status	access_status	candidate_parser_family	pair_field_evidence	n_field_evidence	effect_field_evidence	publication_link_evidence	blocker_codes	next_action	notes	last_seen
source_artifact_5f3d1aada2f009f1	repo_search_osf_92e639ac2dc7	provider_file	osf	65a56a2d1cba3e0cc601818a	repo_search_osf_92e639ac2dc7	ANOVA mit Messwiederholung MIT Szeanrio 3.docx	https://osf.io/ma9cb/files/osfstorage/65a56a2d1cba3e0cc601818a	https://osf.io/download/yajms/			ANOVA mit Messwiederholung MIT Szeanrio 3.docx	docx		20601			mirrorable	public_download_seen	unknown		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65a56a2d1cba3e0cc601818a	2026-05-02
source_artifact_f33f1832d99b2a23	repo_search_osf_92e639ac2dc7	provider_file	osf	65a56a29c585fd0cef9ced5e	repo_search_osf_92e639ac2dc7	ANOVA mit Messwiederholung Mood mit allen.docx	https://osf.io/ma9cb/files/osfstorage/65a56a29c585fd0cef9ced5e	https://osf.io/download/zd9bt/			ANOVA mit Messwiederholung Mood mit allen.docx	docx		20886			mirrorable	public_download_seen	unknown		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65a56a29c585fd0cef9ced5e	2026-05-02
source_artifact_68b25c048c278c40	repo_search_osf_92e639ac2dc7	provider_file	osf	65a56a2a1c92110b2fabe840	repo_search_osf_92e639ac2dc7	ANOVA mit Messwiederholung Mood ohne Szenario 3.docx	https://osf.io/ma9cb/files/osfstorage/65a56a2a1c92110b2fabe840	https://osf.io/download/7rz9b/			ANOVA mit Messwiederholung Mood ohne Szenario 3.docx	docx		19175			mirrorable	public_download_seen	unknown		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65a56a2a1c92110b2fabe840	2026-05-02
source_artifact_3d7d22ab87a56628	repo_search_osf_92e639ac2dc7	data_file	osf	65a58e2e1c92110b47abef29	repo_search_osf_92e639ac2dc7	Ausgabe_ANOVA.pdf	https://osf.io/ma9cb/files/osfstorage/65a58e2e1c92110b47abef29	https://osf.io/download/2qjeb/			Ausgabe_ANOVA.pdf	pdf		636995			mirrorable	public_download_seen	document_context_or_source_object_review		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65a58e2e1c92110b47abef29	2026-05-02
source_artifact_6012b6c7bd498507	repo_search_osf_92e639ac2dc7	data_file	osf	65a538ccf2240f0b3732e9b1	repo_search_osf_92e639ac2dc7	Ausgabe_Deskriptive_Statistik_UND_T-est(Lehmann,Litters,Toplar).pdf	https://osf.io/ma9cb/files/osfstorage/65a538ccf2240f0b3732e9b1	https://osf.io/download/9u5rz/			Ausgabe_Deskriptive_Statistik_UND_T-est(Lehmann,Litters,Toplar).pdf	pdf		491311			mirrorable	public_download_seen	document_context_or_source_object_review		terms: _n	terms: stat		needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65a538ccf2240f0b3732e9b1	2026-05-02
source_artifact_77e507cd4092902b	repo_search_osf_92e639ac2dc7	data_file	osf	65a538cca246ff0aabdd3ef9	repo_search_osf_92e639ac2dc7	Codebuch(Lehmann,Litters,Toplar).pdf	https://osf.io/ma9cb/files/osfstorage/65a538cca246ff0aabdd3ef9	https://osf.io/download/ha2xc/			Codebuch(Lehmann,Litters,Toplar).pdf	pdf		942344			mirrorable	public_download_seen	document_context_or_source_object_review		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65a538cca246ff0aabdd3ef9	2026-05-02
source_artifact_7aa516099cfbfde0	repo_search_osf_92e639ac2dc7	data_file	osf	657301d3cb0b0b05ab7fc24a	repo_search_osf_92e639ac2dc7	Codebuch_ Replikationsstudie_ TimSäger_LindaFriese.pdf	https://osf.io/ma9cb/files/osfstorage/657301d3cb0b0b05ab7fc24a	https://osf.io/download/adwq6/			Codebuch_ Replikationsstudie_ TimSäger_LindaFriese.pdf	pdf		148045			mirrorable	public_download_seen	document_context_or_source_object_review	terms: repli	terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/657301d3cb0b0b05ab7fc24a	2026-05-02
source_artifact_2c52de8142aff985	repo_search_osf_92e639ac2dc7	data_file	osf	65aab753b1f2b500fdb0ef6a	repo_search_osf_92e639ac2dc7	Codebuch_Replikationsstudie.pdf	https://osf.io/ma9cb/files/osfstorage/65aab753b1f2b500fdb0ef6a	https://osf.io/download/nwkeh/			Codebuch_Replikationsstudie.pdf	pdf		303432			mirrorable	public_download_seen	document_context_or_source_object_review	terms: repli	terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65aab753b1f2b500fdb0ef6a	2026-05-02
source_artifact_8d6aded73d248fcb	repo_search_osf_92e639ac2dc7	data_file	osf	6582aa6f7094e90dcaa17567	repo_search_osf_92e639ac2dc7	Codebuch_Wollmann_Buschermöhle_Düwel.pdf	https://osf.io/ma9cb/files/osfstorage/6582aa6f7094e90dcaa17567	https://osf.io/download/nwpkq/			Codebuch_Wollmann_Buschermöhle_Düwel.pdf	pdf		128418			mirrorable	public_download_seen	document_context_or_source_object_review		terms: _n | n_			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/6582aa6f7094e90dcaa17567	2026-05-02
source_artifact_34b37d233c47547f	repo_search_osf_92e639ac2dc7	data_file	osf	656c5561783ec6139ceddd1f	repo_search_osf_92e639ac2dc7	Codebuch_s23_1_Meissner_Schmauch_Rieckmann.pdf	https://osf.io/ma9cb/files/osfstorage/656c5561783ec6139ceddd1f	https://osf.io/download/4efcd/			Codebuch_s23_1_Meissner_Schmauch_Rieckmann.pdf	pdf		192527			mirrorable	public_download_seen	document_context_or_source_object_review		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/656c5561783ec6139ceddd1f	2026-05-02
source_artifact_d3af09cb3e5dfcd6	repo_search_osf_92e639ac2dc7	provider_file	osf	65a56a2af2240f0bff32ebed	repo_search_osf_92e639ac2dc7	Cronbachs Alpha Alle Szenarien.docx	https://osf.io/ma9cb/files/osfstorage/65a56a2af2240f0bff32ebed	https://osf.io/download/scd4k/			Cronbachs Alpha Alle Szenarien.docx	docx		18787			mirrorable	public_download_seen	unknown		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65a56a2af2240f0bff32ebed	2026-05-02
source_artifact_d4b3f6d99c21c1b3	repo_search_osf_92e639ac2dc7	provider_file	osf	6576e08bcb0b0b1b187fc2e3	repo_search_osf_92e639ac2dc7	Data_Analysis_s23_1_Meissner_Schmauch_Rieckmann.jasp	https://osf.io/ma9cb/files/osfstorage/6576e08bcb0b0b1b187fc2e3	https://osf.io/download/3v9se/			Data_Analysis_s23_1_Meissner_Schmauch_Rieckmann.jasp	jasp		21637975			mirrorable	public_download_seen	unknown		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/6576e08bcb0b0b1b187fc2e3	2026-05-02
source_artifact_84745edb97084b3e	repo_search_osf_92e639ac2dc7	provider_file	osf	6582aa800344610dfb68f5d7	repo_search_osf_92e639ac2dc7	Data_unfiltered_S23_1_Wollmann_Buschermöhle_Düwel.jasp	https://osf.io/ma9cb/files/osfstorage/6582aa800344610dfb68f5d7	https://osf.io/download/ka359/			Data_unfiltered_S23_1_Wollmann_Buschermöhle_Düwel.jasp	jasp		246596			mirrorable	public_download_seen	unknown		terms: _n | n_			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/6582aa800344610dfb68f5d7	2026-05-02
source_artifact_0e1a44ac192223cf	repo_search_osf_92e639ac2dc7	data_file	osf	65ad6aed4aa63c02b0df1c48	repo_search_osf_92e639ac2dc7	Data_unfiltered_s23_1_Brueckner_Bojic_Kohse_Frey.csv	https://osf.io/ma9cb/files/osfstorage/65ad6aed4aa63c02b0df1c48	https://osf.io/download/rhze8/			Data_unfiltered_s23_1_Brueckner_Bojic_Kohse_Frey.csv	csv		95815			mirrorable	public_download_seen	csv_table_parser		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65ad6aed4aa63c02b0df1c48	2026-05-02
source_artifact_158b1175ccb599fb	repo_search_osf_92e639ac2dc7	data_file	osf	656c556143d0671216b19d6a	repo_search_osf_92e639ac2dc7	Data_unfiltered_s23_1_Meissner_Schmauch_Rieckmann.csv	https://osf.io/ma9cb/files/osfstorage/656c556143d0671216b19d6a	https://osf.io/download/6udkw/			Data_unfiltered_s23_1_Meissner_Schmauch_Rieckmann.csv	csv		180259			mirrorable	public_download_seen	csv_table_parser		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/656c556143d0671216b19d6a	2026-05-02
source_artifact_5f3f015480a0814a	repo_search_osf_92e639ac2dc7	data_file	osf	65ad6aecebe5e602c9f5e84f	repo_search_osf_92e639ac2dc7	Datenanalyse_S23-1_Brueckner_Bojic_Kohse_Frey.csv	https://osf.io/ma9cb/files/osfstorage/65ad6aecebe5e602c9f5e84f	https://osf.io/download/2utfq/			Datenanalyse_S23-1_Brueckner_Bojic_Kohse_Frey.csv	csv		22091			mirrorable	public_download_seen	csv_table_parser		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65ad6aecebe5e602c9f5e84f	2026-05-02
source_artifact_2a98ebc2b0708776	repo_search_osf_92e639ac2dc7	provider_file	osf	6594664c034461713468f59b	repo_search_osf_92e639ac2dc7	Datensatz_Analyse_Wollmann_Buschermöhle_Düwel.jasp	https://osf.io/ma9cb/files/osfstorage/6594664c034461713468f59b	https://osf.io/download/y2jec/			Datensatz_Analyse_Wollmann_Buschermöhle_Düwel.jasp	jasp		6160405			mirrorable	public_download_seen	unknown		terms: _n | n_			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/6594664c034461713468f59b	2026-05-02
source_artifact_27bb23caa0a7067e	repo_search_osf_92e639ac2dc7	provider_file	osf	657977d574f361378e2e4449	repo_search_osf_92e639ac2dc7	Datensatz_Berechnungen_TimSaeger_LindaFriese.jasp	https://osf.io/ma9cb/files/osfstorage/657977d574f361378e2e4449	https://osf.io/download/kcv6d/			Datensatz_Berechnungen_TimSaeger_LindaFriese.jasp	jasp		28939953			mirrorable	public_download_seen	unknown		terms: _n | n_			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/657977d574f361378e2e4449	2026-05-02
source_artifact_a357001689287a9f	repo_search_osf_92e639ac2dc7	data_file	osf	65ad8df74aa63c02cedf1872	repo_search_osf_92e639ac2dc7	Datensatz_LenaJestrimski_SelinBayram.csv	https://osf.io/ma9cb/files/osfstorage/65ad8df74aa63c02cedf1872	https://osf.io/download/dhcbs/			Datensatz_LenaJestrimski_SelinBayram.csv	csv		3705			mirrorable	public_download_seen	csv_table_parser		terms: _n			needs_download	mirror_sample_and_route_parser_candidate	osf_node=ma9cb; osf_provider=osfstorage; osf_path=/65ad8df74aa63c02cedf1872	2026-05-02
