source_result_id	result_label	source_family	target_kind	primary_real_world_url	primary_real_world_url_basis	previous_evidence_level	previous_evidence_level_name	represented_source_title	attempt_role	strategy_group	strategy_is_preprint_or_repository_candidate	strategy_is_direct_journal_attempt	attempt_url	http_status	final_url	content_type	content_length	truncated	fetch_status	source_byte_class	level5_eligible	local_path	local_sha256	fetch_note	source_detail_kind	source_detail_text	source_detail_url	detail_contains_number	detail_contains_effect_term	detail_contains_n_term
sr_025e90b19395	Bold Oxygen-level Dependent (BOLD) Activations in Prespecified ROIs	ctgov_finer_grained_kg	nct_registry	https://clinicaltrials.gov/study/NCT02818036	nct	4	target_source_independently_grounded	Clinical trials efficacy results dataset (derivative of AACT)	clinicaltrials_api_v2_json	registry_clinicaltrials	false	false	https://clinicaltrials.gov/api/v2/studies/NCT02818036	200	https://clinicaltrials.gov/api/v2/studies/NCT02818036	application/json	16045	false	source_object_obtained	registry_record_full	true	data/cache/provenance_level5/sample_300/sr_025e90b19395__clinicaltrials_api_v2_json__clinicaltrials.gov_api_v2_studies_nct02818036.json	c9e0091dc119f56dd4ed4768155836de451f9336f577bbe6cfe5ba734c9fec27		clinicaltrials_summary	An fMRI Study of Opioid-related Changes in Neural Activity The purpose of the study is to explore the effect of blocking opioids on affiliation-related neural activity.	https://clinicaltrials.gov/api/v2/studies/NCT02818036	false	true	false
sr_025e90b19395	Bold Oxygen-level Dependent (BOLD) Activations in Prespecified ROIs	ctgov_finer_grained_kg	nct_registry	https://clinicaltrials.gov/study/NCT02818036	nct	4	target_source_independently_grounded	Clinical trials efficacy results dataset (derivative of AACT)	clinicaltrials_html	registry_clinicaltrials	false	false	https://clinicaltrials.gov/study/NCT02818036	200	https://clinicaltrials.gov/study/NCT02818036	text/html	94241	false	source_object_obtained	registry_record_full	true	data/cache/provenance_level5/sample_300/sr_025e90b19395__clinicaltrials_html__clinicaltrials.gov_study_nct02818036.html	7ae50a64774f039c809e46cb56a8d907cb6ba70e59ef0be3e191d80967fc83e7		html_title_only	ClinicalTrials.gov	https://clinicaltrials.gov/study/NCT02818036	false	false	false
sr_026ab716fdc2	plot2::JAP-87-4-687	metaBUS open Bosco subset	doi_article	https://doi.org/10.1037/0021-9010.87.4.687	crossref_doi	4	target_source_independently_grounded	Understanding when bad moods foster creativity and good ones don't: The role of context and clarity of feelings.	crossref_work_json	crossref_metadata	false	false	https://api.crossref.org/works/10.1037/0021-9010.87.4.687	200	https://api.crossref.org/works/10.1037/0021-9010.87.4.687	application/json	12872	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_026ab716fdc2__crossref_work_json__api.crossref.org_works_10.1037_0021-9010.87.4.687.json	dd4c8cda2a7269967128a4ab1cb5d6450f84ba54400c6bda5e37a11e14a1f2f3		crossref_abstract_or_title	Understanding when bad moods foster creativity and good ones don't: The role of context and clarity of feelings.	https://api.crossref.org/works/10.1037/0021-9010.87.4.687	false	false	false
sr_026ab716fdc2	plot2::JAP-87-4-687	metaBUS open Bosco subset	doi_article	https://doi.org/10.1037/0021-9010.87.4.687	crossref_doi	4	target_source_independently_grounded	Understanding when bad moods foster creativity and good ones don't: The role of context and clarity of feelings.	crossref_work_json_source_url_1	oa_candidate_url	false	false	http://psycnet.apa.org/journals/apl/87/4/687.pdf	403	http://psycnet.apa.org/journals/apl/87/4/687.pdf	text/html	851	false	blocked_http_status	blocked_no_source_object	false			http_403				false	false	false
sr_026ab716fdc2	plot2::JAP-87-4-687	metaBUS open Bosco subset	doi_article	https://doi.org/10.1037/0021-9010.87.4.687	crossref_doi	4	target_source_independently_grounded	Understanding when bad moods foster creativity and good ones don't: The role of context and clarity of feelings.	datacite_work_json	datacite_metadata	false	false	https://api.datacite.org/dois/10.1037/0021-9010.87.4.687	404	https://api.datacite.org/dois/10.1037/0021-9010.87.4.687	application/json; charset=utf-8	87	false	request_failed	not_retrieved	false							false	false	false
sr_026ab716fdc2	plot2::JAP-87-4-687	metaBUS open Bosco subset	doi_article	https://doi.org/10.1037/0021-9010.87.4.687	crossref_doi	4	target_source_independently_grounded	Understanding when bad moods foster creativity and good ones don't: The role of context and clarity of feelings.	doi_publisher_html_last_resort	direct_journal_or_doi_landing	false	true	https://doi.org/10.1037/0021-9010.87.4.687	403	https://doi.apa.org/doi/10.1037/0021-9010.87.4.687	text/html	857	false	blocked_http_status	blocked_no_source_object	false			http_403				false	false	false
sr_026ab716fdc2	plot2::JAP-87-4-687	metaBUS open Bosco subset	doi_article	https://doi.org/10.1037/0021-9010.87.4.687	crossref_doi	4	target_source_independently_grounded	Understanding when bad moods foster creativity and good ones don't: The role of context and clarity of feelings.	europepmc_search_json	europepmc_metadata	false	false	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.1037/0021-9010.87.4.687%22&format=json&resultType=core	200	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.1037/0021-9010.87.4.687%22&format=json&resultType=core	application/json;charset=UTF-8	3602	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_026ab716fdc2__europepmc_search_json__www.ebi.ac.uk_europepmc_webservices_rest_search_query_doi_2210.1037_0021-9010.87.4.687_22_.json	ee4c9db90b5f8317135e0aa3d95e7e2697619eaf3ef9edba5ac9e2b795cdfa0e		europepmc_abstract_or_title	Using a mood-as-input model, the authors identified conditions under which negative moods are positively related, and positive moods are negatively related, to creative performance. Among a sample of workers in an organizational unit charged with developing creative designs and manufacturing techniques, the authors hypothesized and found that negative moods were positively related to creative performance when perceived recognition and rewards for creative performance and clarity of feelings (a metamood process) were high. The authors also hypothesized and found that positive moods were negatively related to creative performance when perceived recognition and rewards for creativity and clarity of feelings were high.	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.1037/0021-9010.87.4.687%22&format=json&resultType=core	false	false	false
sr_026ab716fdc2	plot2::JAP-87-4-687	metaBUS open Bosco subset	doi_article	https://doi.org/10.1037/0021-9010.87.4.687	crossref_doi	4	target_source_independently_grounded	Understanding when bad moods foster creativity and good ones don't: The role of context and clarity of feelings.	europepmc_search_json_source_url_1	oa_candidate_url	false	false	https://doi.org/10.1037/0021-9010.87.4.687	403	https://doi.apa.org/doi/10.1037/0021-9010.87.4.687	text/html	856	false	blocked_http_status	blocked_no_source_object	false			http_403				false	false	false
sr_026ab716fdc2	plot2::JAP-87-4-687	metaBUS open Bosco subset	doi_article	https://doi.org/10.1037/0021-9010.87.4.687	crossref_doi	4	target_source_independently_grounded	Understanding when bad moods foster creativity and good ones don't: The role of context and clarity of feelings.	openalex_work_json	openalex_metadata	false	false	https://api.openalex.org/works/doi:10.1037/0021-9010.87.4.687	200	https://api.openalex.org/works/doi:10.1037/0021-9010.87.4.687	application/json	19863	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_026ab716fdc2__openalex_work_json__api.openalex.org_works_doi_10.1037_0021-9010.87.4.687.json	78f85b15b07478f15730493edcedbd829f41681601f3332bc8ec4edfd8c98cca		openalex_abstract_or_title	Using a mood-as-input model, the authors identified conditions under which negative moods are positively related, and positive moods are negatively related, to creative performance. Among a sample of workers in an organizational unit charged with developing creative designs and manufacturing techniques, the authors hypothesized and found that negative moods were positively related to creative performance when perceived recognition and rewards for creative performance and clarity of feelings (a metamood process) were high. The authors also hypothesized and found that positive moods were negatively related to creative performance when perceived recognition and rewards for creativity and clarity of feelings were high.	https://api.openalex.org/works/doi:10.1037/0021-9010.87.4.687	false	false	false
sr_026ab716fdc2	plot2::JAP-87-4-687	metaBUS open Bosco subset	doi_article	https://doi.org/10.1037/0021-9010.87.4.687	crossref_doi	4	target_source_independently_grounded	Understanding when bad moods foster creativity and good ones don't: The role of context and clarity of feelings.	openalex_work_json_source_url_1	oa_candidate_url	false	false	https://pubmed.ncbi.nlm.nih.gov/12184573	200	https://pubmed.ncbi.nlm.nih.gov/12184573/	text/html; charset=utf-8	119917	false	blocked_bot_or_captcha	captcha_page	false			captcha_or_bot_check	html_meta_abstract_or_description	Using a mood-as-input model, the authors identified conditions under which negative moods are positively related, and positive moods are negatively related, to creative performance. Among a sample of workers in an organizational unit charged with developing creative designs and manufacturing techniq …	https://pubmed.ncbi.nlm.nih.gov/12184573/	false	false	false
sr_026ab716fdc2	plot2::JAP-87-4-687	metaBUS open Bosco subset	doi_article	https://doi.org/10.1037/0021-9010.87.4.687	crossref_doi	4	target_source_independently_grounded	Understanding when bad moods foster creativity and good ones don't: The role of context and clarity of feelings.	semantic_scholar_work_json	semantic_scholar_metadata	false	false	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1037/0021-9010.87.4.687?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	200	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1037/0021-9010.87.4.687?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	application/json	1036	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_026ab716fdc2__semantic_scholar_work_json__api.semanticscholar.org_graph_v1_paper_doi_10.1037_0021-9010.87.4.687_fields_externalids_u.json	1db3d457092df1416fab71809e260b5fe7e3526d80b9bef59d9eddb26f6fe8e9		semantic_scholar_abstract_or_title	Understanding when bad moods foster creativity and good ones don't: the role of context and clarity of feelings.	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1037/0021-9010.87.4.687?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	false	false	false
sr_026ab716fdc2	plot2::JAP-87-4-687	metaBUS open Bosco subset	doi_article	https://doi.org/10.1037/0021-9010.87.4.687	crossref_doi	4	target_source_independently_grounded	Understanding when bad moods foster creativity and good ones don't: The role of context and clarity of feelings.	semantic_scholar_work_json_source_url_1	oa_candidate_url	false	false	https://www.semanticscholar.org/paper/04d8d208951205547212010c984f35dc409cf344	202	https://www.semanticscholar.org/paper/04d8d208951205547212010c984f35dc409cf344	text/html; charset=UTF-8	2461	false	landing_or_abstract_obtained	publisher_landing_or_abstract	false	data/cache/provenance_level5/sample_300/sr_026ab716fdc2__semantic_scholar_work_json_source_url_1__www.semanticscholar.org_paper_04d8d208951205547212010c984f35dc409cf344.html	9ce234b622137eddf230a467fa6847c661b7e52a34b94afd8da33094b2cb21f3	html_without_fulltext_markers				false	false	false
sr_03355505d651	Young, L., & Durwin, A. J. (2013). Moral realism as moral motivation: The impact of meta-ethics on everyday decision-making. Journal of Experimental Social Psychology, 49(2), 302-306.	Motyl social/personality critical tests	doi_article	https://doi.org/10.1016/j.jesp.2012.11.013	crossref_doi	4	target_source_independently_grounded	Moral realism as moral motivation: The impact of meta-ethics on everyday decision-making	crossref_work_json	crossref_metadata	false	false	https://api.crossref.org/works/10.1016/j.jesp.2012.11.013	200	https://api.crossref.org/works/10.1016/j.jesp.2012.11.013	application/json	12655	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_03355505d651__crossref_work_json__api.crossref.org_works_10.1016_j.jesp.2012.11.013.json	c6f40e48c3c1bcc5798e9b42e4fc0b709374be40113705bf10e10aaeb068e072		crossref_abstract_or_title	Moral realism as moral motivation: The impact of meta-ethics on everyday decision-making	https://api.crossref.org/works/10.1016/j.jesp.2012.11.013	false	false	false
sr_03355505d651	Young, L., & Durwin, A. J. (2013). Moral realism as moral motivation: The impact of meta-ethics on everyday decision-making. Journal of Experimental Social Psychology, 49(2), 302-306.	Motyl social/personality critical tests	doi_article	https://doi.org/10.1016/j.jesp.2012.11.013	crossref_doi	4	target_source_independently_grounded	Moral realism as moral motivation: The impact of meta-ethics on everyday decision-making	crossref_work_json_source_url_1	oa_candidate_url	false	false	https://api.elsevier.com/content/article/PII:S0022103112002375?httpAccept=text/xml	200	https://api.elsevier.com/content/article/PII:S0022103112002375?httpAccept=text/xml	text/xml;charset=UTF-8	1851	false	source_object_obtained	full_article_xml	true	data/cache/provenance_level5/sample_300/sr_03355505d651__crossref_work_json_source_url_1__api.elsevier.com_content_article_pii_s0022103112002375_httpaccept_text_xml.xml	a635a5dedba14d6b1ae9d3ce8209623a6015743eeff5b50429dc8e685652f5c6					false	false	false
sr_0372d6c4f192	Wage Stagnation And Buyer Power: How Buyer-Supplier Relations Affect U.s. Workers’ Wages, 1978 To 2014	DARPA SCORE / COS claims	doi_article	https://doi.org/10.1177/0003122418762441	doi	4	target_source_independently_grounded	Investigating the replicability of the social and behavioural sciences	crossref_work_json	crossref_metadata	false	false	https://api.crossref.org/works/10.1177/0003122418762441	200	https://api.crossref.org/works/10.1177/0003122418762441	application/json	13473	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_0372d6c4f192__crossref_work_json__api.crossref.org_works_10.1177_0003122418762441.json	03a969266c212940fab3815f3a1f00649e95b2cafb16a66aef27b59b05e610ab		crossref_abstract_or_title	Since the 1970s, market restructuring has shifted many workers into workplaces heavily reliant on sales to outside corporate buyers. These outside buyers wield substantial power over working conditions among their suppliers. During the same period, wage growth for middle-income workers stagnated. By extending organizational theories of wage-setting to incorporate interactions between organizations, I predict that wage stagnation resulted in part from production workers’ heightened exposure to buyer power. Panel data on publicly traded companies shows that dependence on large buyers lowers suppliers’ wages and accounts for 10 percent of wage stagnation in nonfinancial firms since the 1970s. These results are robust to a series of supplementary measures of buyer power; instrumental variable analysis using mergers between buyers; corrections for selection and missing data; and controls for individual worker characteristics like education and occupation. The results show how product market restructuring and new forms of economic segmentation affect workers’ wages. The spread of unequal bargaining relations between corporate buyers and their suppliers has slowed wage growth for workers.	https://api.crossref.org/works/10.1177/0003122418762441	true	false	false
sr_0372d6c4f192	Wage Stagnation And Buyer Power: How Buyer-Supplier Relations Affect U.s. Workers’ Wages, 1978 To 2014	DARPA SCORE / COS claims	doi_article	https://doi.org/10.1177/0003122418762441	doi	4	target_source_independently_grounded	Investigating the replicability of the social and behavioural sciences	crossref_work_json_source_url_1	oa_candidate_url	false	false	https://journals.sagepub.com/doi/pdf/10.1177/0003122418762441	403	https://journals.sagepub.com/doi/pdf/10.1177/0003122418762441	text/html; charset=UTF-8	5763	false	blocked_http_status	blocked_no_source_object	false			http_403	html_title_only	Just a moment...	https://journals.sagepub.com/doi/pdf/10.1177/0003122418762441	false	false	false
sr_0372d6c4f192	Wage Stagnation And Buyer Power: How Buyer-Supplier Relations Affect U.s. Workers’ Wages, 1978 To 2014	DARPA SCORE / COS claims	doi_article	https://doi.org/10.1177/0003122418762441	doi	4	target_source_independently_grounded	Investigating the replicability of the social and behavioural sciences	crossref_work_json_source_url_2	oa_candidate_url	false	false	https://journals.sagepub.com/doi/full-xml/10.1177/0003122418762441	403	https://journals.sagepub.com/doi/full-xml/10.1177/0003122418762441	text/html; charset=UTF-8	5778	false	blocked_http_status	blocked_no_source_object	false			http_403	html_title_only	Just a moment...	https://journals.sagepub.com/doi/full-xml/10.1177/0003122418762441	false	false	false
sr_0372d6c4f192	Wage Stagnation And Buyer Power: How Buyer-Supplier Relations Affect U.s. Workers’ Wages, 1978 To 2014	DARPA SCORE / COS claims	doi_article	https://doi.org/10.1177/0003122418762441	doi	4	target_source_independently_grounded	Investigating the replicability of the social and behavioural sciences	datacite_work_json	datacite_metadata	false	false	https://api.datacite.org/dois/10.1177/0003122418762441	404	https://api.datacite.org/dois/10.1177/0003122418762441	application/json; charset=utf-8	87	false	request_failed	not_retrieved	false							false	false	false
sr_0372d6c4f192	Wage Stagnation And Buyer Power: How Buyer-Supplier Relations Affect U.s. Workers’ Wages, 1978 To 2014	DARPA SCORE / COS claims	doi_article	https://doi.org/10.1177/0003122418762441	doi	4	target_source_independently_grounded	Investigating the replicability of the social and behavioural sciences	doi_publisher_html_last_resort	direct_journal_or_doi_landing	false	true	https://doi.org/10.1177/0003122418762441	403	https://journals.sagepub.com/doi/10.1177/0003122418762441	text/html; charset=UTF-8	5751	false	blocked_http_status	blocked_no_source_object	false			http_403	html_title_only	Just a moment...	https://journals.sagepub.com/doi/10.1177/0003122418762441	false	false	false
sr_0372d6c4f192	Wage Stagnation And Buyer Power: How Buyer-Supplier Relations Affect U.s. Workers’ Wages, 1978 To 2014	DARPA SCORE / COS claims	doi_article	https://doi.org/10.1177/0003122418762441	doi	4	target_source_independently_grounded	Investigating the replicability of the social and behavioural sciences	europepmc_search_json	europepmc_metadata	false	false	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.1177/0003122418762441%22&format=json&resultType=core	200	https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=DOI:%2210.1177/0003122418762441%22&format=json&resultType=core	application/json;charset=UTF-8	195	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_0372d6c4f192__europepmc_search_json__www.ebi.ac.uk_europepmc_webservices_rest_search_query_doi_2210.1177_0003122418762441_22_fo.json	b1c2d584929d80021ee647b339920c1127b6ad8ced56bd787ad70c6d631bedae					false	false	false
sr_0372d6c4f192	Wage Stagnation And Buyer Power: How Buyer-Supplier Relations Affect U.s. Workers’ Wages, 1978 To 2014	DARPA SCORE / COS claims	doi_article	https://doi.org/10.1177/0003122418762441	doi	4	target_source_independently_grounded	Investigating the replicability of the social and behavioural sciences	openalex_work_json	openalex_metadata	false	false	https://api.openalex.org/works/doi:10.1177/0003122418762441	200	https://api.openalex.org/works/doi:10.1177/0003122418762441	application/json	15576	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_0372d6c4f192__openalex_work_json__api.openalex.org_works_doi_10.1177_0003122418762441.json	72d4fa7111a0176486079a9cca4f17099aeb39b575bd2219a8fa85640a9cc4e3		openalex_abstract_or_title	Since the 1970s, market restructuring has shifted many workers into workplaces heavily reliant on sales to outside corporate buyers. These outside buyers wield substantial power over working conditions among their suppliers. During the same period, wage growth for middle-income workers stagnated. By extending organizational theories of wage-setting to incorporate interactions between organizations, I predict that wage stagnation resulted in part from production workers’ heightened exposure to buyer power. Panel data on publicly traded companies shows that dependence on large buyers lowers suppliers’ wages and accounts for 10 percent of wage stagnation in nonfinancial firms since the 1970s. These results are robust to a series of supplementary measures of buyer power; instrumental variable analysis using mergers between buyers; corrections for selection and missing data; and controls for individual worker characteristics like education and occupation. The results show how product market restructuring and new forms of economic segmentation affect workers’ wages. The spread of unequal bargaining relations between corporate buyers and their suppliers has slowed wage growth for workers.	https://api.openalex.org/works/doi:10.1177/0003122418762441	true	false	false
sr_0372d6c4f192	Wage Stagnation And Buyer Power: How Buyer-Supplier Relations Affect U.s. Workers’ Wages, 1978 To 2014	DARPA SCORE / COS claims	doi_article	https://doi.org/10.1177/0003122418762441	doi	4	target_source_independently_grounded	Investigating the replicability of the social and behavioural sciences	semantic_scholar_work_json	semantic_scholar_metadata	false	false	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1177/0003122418762441?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	200	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1177/0003122418762441?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	application/json	1023	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_0372d6c4f192__semantic_scholar_work_json__api.semanticscholar.org_graph_v1_paper_doi_10.1177_0003122418762441_fields_externalids_url.json	f5c60980f5da3ce0f7a58d2bbf3f2cbb48144a760807a2d047bed868fd0f25bb		semantic_scholar_abstract_or_title	Wage Stagnation and Buyer Power: How Buyer-Supplier Relations Affect U.S. Workers’ Wages, 1978 to 2014	https://api.semanticscholar.org/graph/v1/paper/DOI:10.1177/0003122418762441?fields=externalIds,url,openAccessPdf,title,abstract,year,authors	true	false	false
sr_0372d6c4f192	Wage Stagnation And Buyer Power: How Buyer-Supplier Relations Affect U.s. Workers’ Wages, 1978 To 2014	DARPA SCORE / COS claims	doi_article	https://doi.org/10.1177/0003122418762441	doi	4	target_source_independently_grounded	Investigating the replicability of the social and behavioural sciences	semantic_scholar_work_json_source_url_1	oa_candidate_url	false	false	https://journals.sagepub.com/doi/pdf/10.1177/0003122418762441	403	https://journals.sagepub.com/doi/pdf/10.1177/0003122418762441	text/html; charset=UTF-8	5763	false	blocked_http_status	blocked_no_source_object	false			http_403	html_title_only	Just a moment...	https://journals.sagepub.com/doi/pdf/10.1177/0003122418762441	false	false	false
sr_0372d6c4f192	Wage Stagnation And Buyer Power: How Buyer-Supplier Relations Affect U.s. Workers’ Wages, 1978 To 2014	DARPA SCORE / COS claims	doi_article	https://doi.org/10.1177/0003122418762441	doi	4	target_source_independently_grounded	Investigating the replicability of the social and behavioural sciences	semantic_scholar_work_json_source_url_2	oa_candidate_url	false	false	https://www.semanticscholar.org/paper/152ad35c640636f741b5d76a7429662fa027385d	202	https://www.semanticscholar.org/paper/152ad35c640636f741b5d76a7429662fa027385d	text/html; charset=UTF-8	2461	false	landing_or_abstract_obtained	publisher_landing_or_abstract	false	data/cache/provenance_level5/sample_300/sr_0372d6c4f192__semantic_scholar_work_json_source_url_2__www.semanticscholar.org_paper_152ad35c640636f741b5d76a7429662fa027385d.html	0f156d6e8bffd0f6e3a20c0597e663c357738f106c7f93aade30c077740d4ab7	html_without_fulltext_markers				false	false	false
sr_041065fd13e4	Complete Healing of the Persistent Epithelial Defect (PED) or Corneal Ulcer Defined by Central Reviewer	ctgov_finer_grained_kg	nct_registry	https://clinicaltrials.gov/study/NCT02227147	nct	4	target_source_independently_grounded	Clinical trials efficacy results dataset (derivative of AACT)	clinicaltrials_api_v2_json	registry_clinicaltrials	false	false	https://clinicaltrials.gov/api/v2/studies/NCT02227147	200	https://clinicaltrials.gov/api/v2/studies/NCT02227147	application/json	84072	false	source_object_obtained	registry_record_full	true	data/cache/provenance_level5/sample_300/sr_041065fd13e4__clinicaltrials_api_v2_json__clinicaltrials.gov_api_v2_studies_nct02227147.json	d225003607eb2ae84ee20004429e8ac3f6721c10f4ec421a09e188f688e16786		clinicaltrials_summary	Evaluation of Efficacy of 20 µg/ml rhNGF New Formulation (With Anti-oxidant) in Patients With Stage 2 and 3 NK The primary objective of this study is to evaluate the efficacy of 20 µg/ml 6 times a day of rhNGF eye drops solution (formulation containing anti-oxidant) compared to vehicle (formulation containing anti-oxidant) given 6 times a day. The evaluation of efficacy is intended as: * complete healing of stage 2 (persistent epithelial defect) and 3 (corneal ulcer) neurotrophic keratitis (NK) as measured by the central reading center using corneal fluorescein staining, * assessing the duration of complete healing, * improvement in visual acuity and improvement in corneal sensitivity. An 8-week phase II, multicenter, randomized, double-masked, vehicle-controlled, parallel group study with a 24 or 32 week follow-up period to evaluate the efficacy of a formulation containing anti-oxidant of recombinant human nerve growth factor (rhNGF) in 20 μg/ml, eye drops solution versus vehicle containing anti-oxidant in patients with Stage 2 and 3 Neurotrophic Keratitis. The primary objective was to evaluate the efficacy of 20 μg/ml 6 times a day of recombinant human nerve growth factor (rhNGF) containing anti-oxidant, eye drops solution compared to vehicle (formulation containing anti-oxidant) given 6 times a day in inducing a complete healing of stage 2 (PED) and 3 (corneal ulcer) NK a...	https://clinicaltrials.gov/api/v2/studies/NCT02227147	true	false	true
sr_041065fd13e4	Complete Healing of the Persistent Epithelial Defect (PED) or Corneal Ulcer Defined by Central Reviewer	ctgov_finer_grained_kg	nct_registry	https://clinicaltrials.gov/study/NCT02227147	nct	4	target_source_independently_grounded	Clinical trials efficacy results dataset (derivative of AACT)	clinicaltrials_html	registry_clinicaltrials	false	false	https://clinicaltrials.gov/study/NCT02227147	200	https://clinicaltrials.gov/study/NCT02227147	text/html	94241	false	source_object_obtained	registry_record_full	true	data/cache/provenance_level5/sample_300/sr_041065fd13e4__clinicaltrials_html__clinicaltrials.gov_study_nct02227147.html	7ae50a64774f039c809e46cb56a8d907cb6ba70e59ef0be3e191d80967fc83e7		html_title_only	ClinicalTrials.gov	https://clinicaltrials.gov/study/NCT02227147	false	false	false
sr_05cd86ffb475	Moral Foundations (Graham et al., 2009)	replication_pair_originals_bridge	pmid_record	https://pubmed.ncbi.nlm.nih.gov/39789286/	pmid	4	target_source_independently_grounded	Replication-pair original-side bridge for Plot 2	pubmed_doi_crossref_work_json	crossref_metadata	false	false	https://api.crossref.org/works/10.1038/s41588-024-02044-7	200	https://api.crossref.org/works/10.1038/s41588-024-02044-7	application/json	31203	false	support_metadata_obtained	metadata_record	false	data/cache/provenance_level5/sample_300/sr_05cd86ffb475__pubmed_doi_crossref_work_json__api.crossref.org_works_10.1038_s41588-024-02044-7.json	f82a15113a07050da59d930dc387e07b5d86b509fdd5d2907846ef4655c92294		crossref_abstract_or_title	Abstract The rapid growth of modern biobanks is creating new opportunities for large-scale genome-wide association studies (GWASs) and the analysis of complex traits. However, performing GWASs on millions of samples often leads to trade-offs between computational efficiency and statistical power, reducing the benefits of large-scale data collection efforts. We developed Quickdraws, a method that increases association power in quantitative and binary traits without sacrificing computational efficiency, leveraging a spike-and-slab prior on variant effects, stochastic variational inference and graphics processing unit acceleration. We applied Quickdraws to 79 quantitative and 50 binary traits in 405,088 UK Biobank samples, identifying 4.97% and 3.25% more associations than REGENIE and 22.71% and 7.07% more than FastGWA. Quickdraws had costs comparable to REGENIE, FastGWA and SAIGE on the UK Biobank Research Analysis Platform service, while being substantially faster than BOLT-LMM. These results highlight the promise of leveraging machine learning techniques for scalable GWASs without sacrificing power or robustness.	https://api.crossref.org/works/10.1038/s41588-024-02044-7	true	false	false
sr_05cd86ffb475	Moral Foundations (Graham et al., 2009)	replication_pair_originals_bridge	pmid_record	https://pubmed.ncbi.nlm.nih.gov/39789286/	pmid	4	target_source_independently_grounded	Replication-pair original-side bridge for Plot 2	pubmed_doi_crossref_work_json_source_url_1	oa_candidate_url	false	false	https://www.nature.com/articles/s41588-024-02044-7.pdf	200	https://www.nature.com/articles/s41588-024-02044-7.pdf	application/pdf	3877054	false	source_object_obtained	full_article_pdf	true	data/cache/provenance_level5/sample_300/sr_05cd86ffb475__pubmed_doi_crossref_work_json_source_url_1__www.nature.com_articles_s41588-024-02044-7.pdf.pdf	e48d701aa884a082e830011b98b630cc7fade25f23d1867f94ab90a49f0dfa42		binary_source_object_no_text_extracted			false	false	false
