Timestamp,asana_ticket_name,submitted_by,rr_type_prereg,rr_prereg_googledoc,confrontation_osf_vol,confrontation_claim4_id,confrontation_data_source_url,confrontation_data_source_description,confrontation_p_value_type_reported,confrontation_primary_criteria_available,confrontation_repro_primary_criteria,confrontation_repro_secondary_criteria_num,confrontation_repro_secondary_criteria,confrontation_repro_analyst_criteria,rr_num_claims_prereg,confrontation_status
2022-01-21T10:30:59Z,Axt_JournExpSocPsych_2018_zK2 - VanDessel - 245w6,Priya,NA,NA,NA,mokpzb,https://osf.io/96cvn/,Study1Data.sav obtained on 19/01/2022 from the zip-file StudyData1.zip (version 1) via the above link to data source.,less-than,"sample_size, p_value, test_statistic, effect_size","Sample size	856	856	728 - 984 	< 728 or > 984
Focal variable P-value	<0.001	<0.001	0.001 - 0.051	> 0.051
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	t = -5.79	t = -5.79	t = -6.66 - -4.92	< -6.66 or > -4.92
Effect size of focal variable	d = -0.20	d = -0.20	d = -0.23 - -0.17 	< -0.23 or > -0.17",0,NA,success criterion is precise reproduction of the primary outcome p-value,NA,NA
2022-01-21T10:31:46Z,Axt_JournExpSocPsych_2018_zK2 - VanDessel - 245w6,Priya,NA,NA,NA,m85l4m,https://osf.io/96cvn/,Study1Data.sav obtained on 19/01/2022 from the zip-file StudyData1.zip (version 1) via the above link to data source.,less-than,"sample_size, p_value, test_statistic, effect_size","Sample size	361	361	306 - 415 	< 306 or > 415
Focal variable P-value	<0.001	<0.001	0.001 - 0.051	> 0.051
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	t = 4.82	t = 4.82	t = 4.10 - 5.54	< 4.10 or > 5.54
Effect size of focal variable	d = 0.25	d = 0.25	d = 0.21 - 0.29 	< 0.21 or > 0.29",0,NA,success criterion is precise reproduction of the primary outcome p-value,NA,NA
2022-01-21T10:32:30Z,Axt_JournExpSocPsych_2018_zK2 - VanDessel - 245w6,Priya,NA,NA,NA,bvn5rm,https://osf.io/mktbw/,Study2Data.sav obtained on 19/01/2022 from the zip-file StudyData2.zip (version 1) via the above link to data source.,less-than,"sample_size, p_value, test_statistic, effect_size","Sample size	77	77	65 - 88	< 65 or > 88
Focal variable P-value	<0.001	<0.001	0.001 - 0.051	> 0.051
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	t = -5.45	t = -5.45	t = -6.37 - -4.71	< -6.37 or > -4.71
Effect size of focal variable	d = -0.62	d = -0.62	d = -0.71 - -0.53 	< -0.71 or > -0.53",0,NA,success criterion is precise reproduction of the primary outcome p-value,NA,NA
2022-01-21T10:33:44Z,Axt_JournExpSocPsych_2018_zK2 - VanDessel - 245w6,Priya,NA,NA,NA,bdj1jb,https://osf.io/mktbw/,Study2Data.sav obtained on 19/01/2022 from the zip-file StudyData2.zip (version 1) via the above link to data source.,exact,"sample_size, p_value, test_statistic, effect_size","Sample size	91	91	77 - 104	< 77 or > 104
Focal variable P-value	0.376	0.376	0.326 - 0.426  	< 0.326 or > 0.426
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	t = -0.90	t = -0.90	t = -1.04 - 0.77	< -1.04 or > -0.77
Effect size of focal variable	d = -0.09	d = -0.09	d = -0.10 - -0.08 	< -0.10 or > -0.08",0,NA,success criterion is precise reproduction of the primary outcome p-value,NA,NA
2022-01-21T10:34:39Z,Axt_JournExpSocPsych_2018_zK2 - VanDessel - 245w6,Priya,NA,NA,NA,gkzl8g,https://osf.io/rtcev/,Study3Data.sav obtained on 19/01/2022 from the zip-file StudyData3.zip (version 1) via the above link to data source.,exact,"sample_size, p_value, test_statistic, effect_size","Sample size	40	40	34 - 46	< 34 or > 46
Focal variable P-value	0.001	0.001	0 - 0.051	 > 0.051
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	t = -3.80	t = -3.80	t = -4.37 - -3.23	< -4.37 or > -3.23
Effect size of focal variable	d = -0.51	d = -0.51	d = -0.59 - -0.43 	< -0.59 or > -0.43",0,NA,success criterion is precise reproduction of the primary outcome p-value,NA,NA
2022-01-21T10:35:24Z,Axt_JournExpSocPsych_2018_zK2 - VanDessel - 245w6,Priya,NA,NA,NA,mk8vnm,https://osf.io/rtcev/,Study3Data.sav obtained on 19/01/2022 from the zip-file StudyData3.zip (version 1) via the above link to data source.,exact,"sample_size, p_value, test_statistic, effect_size","Sample size	40	40	34 - 46	< 34 or > 46
Focal variable P-value	0.310	0.310	0.260 - 0.360	< 0.260 or > 0.360
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	t = 1.03	t = 1.03	t = 0.88 - 1.18	< 0.88 or > 1.18
Effect size of focal variable	d = 0.16	d = 0.16	d = 0.14 - 0.18 	< 0.14 or > 0.18",0,NA,success criterion is precise reproduction of the primary outcome p-value,NA,NA
2022-01-21T10:36:07Z,Axt_JournExpSocPsych_2018_zK2 - VanDessel - 245w6,Priya,NA,NA,NA,m7475m,https://osf.io/rtcev/,Study3Data.sav obtained on 19/01/2022 from the zip-file StudyData3.zip (version 1) via the above link to data source.,less-than,"sample_size, p_value, test_statistic, effect_size","Sample size	71	71	60 - 82	< 60 or > 82
Focal variable P-value	<0.001	<0.001	0.001 - 0.051	> 0.051
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	t = 3.86	t = 3.86	t = 3.28 - 4.44	< 3.28 or > 4.44
Effect size of focal variable	d = 0.47	d = 0.47	d = 0.40 - 0.54 	< 0.40 or > 0.54",0,NA,success criterion is precise reproduction of the primary outcome p-value,NA,NA
2022-01-21T10:36:52Z,Axt_JournExpSocPsych_2018_zK2 - VanDessel - 245w6,Priya,NA,NA,NA,g7opxm,https://osf.io/q7gae/,Study4Data.sav obtained on 19/01/2022 from the zip-file StudyData4.zip (version 1) via the above link to data source.,exact,"sample_size, p_value, test_statistic, effect_size","Sample size	113	113	96 - 129	< 96 or > 129
Focal variable P-value	0.001	0.001	0 - 0.051	 > 0.051
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	t = -3.31	t = -3.31	t = -3.81 - -2.81	< -3.81 or > -2.81
Effect size of focal variable	d = -0.31	d = -0.31	d = -0.36 - -0.26 	< -0.36 or > -0.26",0,NA,success criterion is precise reproduction of the primary outcome p-value,NA,NA
2022-01-21T10:37:36Z,Axt_JournExpSocPsych_2018_zK2 - VanDessel - 245w6,Priya,NA,NA,NA,bz28qb,https://osf.io/q7gae/,Study4Data.sav obtained on 19/01/2022 from the zip-file StudyData4.zip (version 1) via the above link to data source.,less-than,"sample_size, p_value, test_statistic, effect_size","Sample size	113	113	96 - 129	< 96 or > 129
Focal variable P-value	<0.001	<0.001	0.001 - 0.051	> 0.051
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	t = 4.45	t = 4.45	t = 3.78 - 5.12	< 3.78 or > 5.12
Effect size of focal variable	d = 0.41	d = 0.41	d = 0.35 - 0.47 	< 0.35 or > 0.47",0,NA,success criterion is precise reproduction of the primary outcome p-value,NA,NA
2022-01-21T10:38:18Z,Axt_JournExpSocPsych_2018_zK2 - VanDessel - 245w6,Priya,NA,NA,NA,glzvdm,https://osf.io/q7gae/,Study4Data.sav obtained on 19/01/2022 from the zip-file StudyData4.zip (version 1) via the above link to data source.,exact,"sample_size, p_value, test_statistic, effect_size","Sample size	202	202	171 - 232	< 171 or > 232
Focal variable P-value	0.828	0.828	p = 0.778 - 0.878  	< 0.778 or > 0.878
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	t = 0.22	t = 0.22	t = 0.19 - 0.25	< 0.19 or > 0.25
Effect size of focal variable	d = 0.02	d = 0.02	d = 0.017 - 0.023 	< 0.017 or > 0.023",0,NA,success criterion is precise reproduction of the primary outcome p-value,NA,NA
2022-01-21T10:39:32Z,Axt_JournExpSocPsych_2018_zK2 - VanDessel - 245w6,Priya,NA,NA,NA,gx58ym,https://osf.io/86dm7/,Study5Data.sav obtained on 19/01/2022 from the zip-file StudyData5.zip (version 1) via the above link to data source.,exact,"sample_size, p_value, test_statistic, effect_size","Sample size	198	198	168 - 227	< 168 or > 227
Focal variable P-value	0.019	0.019	0 - 0.069  	> 0.069
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	F = 5.56	F = 5.56	F = 4.73 - 6.39	< 4.73 or > 6.39
Effect size of focal variable	partial eta-squared = 0.03	partial eta-squared = 0.03	0.035	< 0.025 or > 0.035",4,"[1] test statistic American Jew	t = 4.11	t = 4.11	t = 3.49 - 4.73	< 3.49 or > 4.73
[2] p-value American Jew	<0.001	<0.001	0.001 - 0.051	> 0.051
[3] test statistic Israeli	 t = 0.83	 t = 0.83	t = 0.71 - 0.95	< 0.71 or > 0.95
[4] p-value Israeli	0.410	0.410	p = 0.360 - 0.460  	< 0.360 or > 0.460",success criterion is precise reproduction of the primary outcome p-value and the secondary outcome values,NA,NA
2022-01-21T12:23:40Z,Fingerman_JournMarFam_2016_pqzK - Kołczyńska - 231w2,Priya,Source Data Reproduction,https://docs.google.com/spreadsheets/d/1SnAzuOcdF5NjWDmlAoPtVOsq-61syJTA7vesL6xIXQs/edit#gid=226716288,https://osf.io/tcrp9/?view_only=b67d49bcde664e05bd6b3426b7f78550,g47n4q,https://www.icpsr.umich.edu/web/NACDA/studies/37317,"Family Exchanges Study Wave 2, Philadelphia, Pennsylvania, 2013 (ICPSR 37317). The data were downloaded from the supplementary materials and uploaded to OSF project on 2022-01-22.",na,sample_size,"Sample size	247 respondents	247 respondents	between 210 and 284 respondents	not between 210 and 284 respondents
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",1,[1] proportion of respondents in the analytic sample	0.96	0.96	between 0.82 and 1	not between 0.82 and 1,All outcomes meet the Precise Reproduction Criteria,8,NA
2022-01-21T12:24:37Z,Fingerman_JournMarFam_2016_pqzK - Kołczyńska - 231w2,Priya,NA,NA,NA,m55nxv,https://www.icpsr.umich.edu/web/NACDA/studies/37317,"Family Exchanges Study Wave 2, Philadelphia, Pennsylvania, 2013 (ICPSR 37317). The data were downloaded from the supplementary materials and uploaded to OSF project on 2022-01-22.",na,sample_size,"Sample size	247 respondents	247 respondents	between 210 and 284 respondents	not between 210 and 284 respondents
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",1,[1] proportion of respondents in the analytic sample	0.9	0.9	between 0.77 and 1	not between 0.77 and 1,All outcomes meet the Precise Reproduction Criteria,NA,NA
2022-01-21T12:25:27Z,Fingerman_JournMarFam_2016_pqzK - Kołczyńska - 231w2,Priya,NA,NA,NA,myv8jj,https://www.icpsr.umich.edu/web/NACDA/studies/37317,"Family Exchanges Study Wave 2, Philadelphia, Pennsylvania, 2013 (ICPSR 37317). The data were downloaded from the supplementary materials and uploaded to OSF project on 2022-01-22.",na,sample_size,"Sample size	247 respondents	247 respondents	between 210 and 284 respondents	not between 210 and 284 respondents
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",1,[1] proportion of respondents in the analytic sample	0.89	0.89	between 0.76 and 1	not between 0.76 and 1,All outcomes meet the Precise Reproduction Criteria,NA,NA
2022-01-21T12:26:13Z,Fingerman_JournMarFam_2016_pqzK - Kołczyńska - 231w2,Priya,NA,NA,NA,b27wv7,https://www.icpsr.umich.edu/web/NACDA/studies/37317,"Family Exchanges Study Wave 2, Philadelphia, Pennsylvania, 2013 (ICPSR 37317). The data were downloaded from the supplementary materials and uploaded to OSF project on 2022-01-22.",na,sample_size,"Sample size	247 respondents	247 respondents	between 210 and 284 respondents	not between 210 and 284 respondents
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",1,[1] proportion of respondents in the analytic sample	0.56	0.56	between 0.48 and 0.64	not between 0.48 and 0.64,All outcomes meet the Precise Reproduction Criteria,NA,NA
2022-01-21T12:26:58Z,Fingerman_JournMarFam_2016_pqzK - Kołczyńska - 231w2,Priya,NA,NA,NA,m81pl8,https://www.icpsr.umich.edu/web/NACDA/studies/37317,"Family Exchanges Study Wave 2, Philadelphia, Pennsylvania, 2013 (ICPSR 37317). The data were downloaded from the supplementary materials and uploaded to OSF project on 2022-01-22.",na,sample_size,"Sample size	247 respondents	247 respondents	between 210 and 284 respondents	not between 210 and 284 respondents
Focal variable P-value	NA	NA	NA	NA
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",1,[1] proportion of respondents in the analytic sample	0.65	0.65	between 0.55 and 0.75	not between 0.55 and 0.75,All outcomes meet the Precise Reproduction Criteria,NA,NA
2022-01-21T12:27:44Z,Fingerman_JournMarFam_2016_pqzK - Kołczyńska - 231w2,Priya,NA,NA,NA,bn52ky,https://www.icpsr.umich.edu/web/NACDA/studies/37317,"Family Exchanges Study Wave 2, Philadelphia, Pennsylvania, 2013 (ICPSR 37317). The data were downloaded from the supplementary materials and uploaded to OSF project on 2022-01-22.",less-than,"sample_size, p_value, coefficient","Sample size	247 respondents	247 respondents	between 210 and 284 respondents	not between 210 and 284 respondents
Focal variable P-value	p<0.05	p<0.05	p<0.1	p>=0.1
Focal variable coefficient	unstandardized regression coefficient = 0.06	unstandardized regression coefficient = 0.06	unstandardized regression coefficient between 0.05 and 0.07	unstandardized regression coefficient not between 0.05 and 0.07
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",0,NA,All outcomes meet the Precise Reproduction Criteria,NA,NA
2022-01-21T12:28:22Z,Fingerman_JournMarFam_2016_pqzK - Kołczyńska - 231w2,Priya,NA,NA,NA,brdonz,https://www.icpsr.umich.edu/web/NACDA/studies/37317,"Family Exchanges Study Wave 2, Philadelphia, Pennsylvania, 2013 (ICPSR 37317). The data were downloaded from the supplementary materials and uploaded to OSF project on 2022-01-22.",less-than,"sample_size, p_value, coefficient","Sample size	247 respondents	247 respondents	between 210 and 284 respondents	not between 210 and 284 respondents
Focal variable P-value	p<0.01	p<0.01	p<0.06	p>=0.06
Focal variable coefficient	unstandardized regression coefficient = 0.05	unstandardized regression coefficient = 0.05	unstandardized regression coefficient between 0.04 and 0.06	unstandardized regression coefficient not between 0.04 and 0.06
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",0,NA,All outcomes meet the Precise Reproduction Criteria,NA,NA
2022-01-21T12:29:10Z,Fingerman_JournMarFam_2016_pqzK - Kołczyńska - 231w2,Priya,NA,NA,NA,9ko9j1,https://www.icpsr.umich.edu/web/NACDA/studies/37317,"Family Exchanges Study Wave 2, Philadelphia, Pennsylvania, 2013 (ICPSR 37317). The data were downloaded from the supplementary materials and uploaded to OSF project on 2022-01-22.",less-than,"sample_size, p_value, coefficient","Sample size	247 respondents	247 respondents	between 210 and 284 respondents	not between 210 and 284 respondents
Focal variable P-value	p<0.05	p<0.05	p<0.1	p>=0.1
Focal variable coefficient	unstandardized regression coefficient = -0.11	unstandardized regression coefficient = -0.11	unstandardized regression coefficient between -0.13 and -0.09	unstandardized regression coefficient not between -0.13 and -0.09
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",0,NA,All outcomes meet the Precise Reproduction Criteria,NA,NA
2022-01-21T12:33:33Z,Shahar_JournConflictRes_2018_J0Yv - Urbanska - 2k7w2,Priya,Author Data Reproduction,https://docs.google.com/spreadsheets/d/1Iqatcx_zzSwIYjaVU4IGqKMkBj91t651zihd_vyTXvQ/edit#gid=226716288,https://osf.io/frc3x/?view_only=935bfeb8637744079ac94dcd21339348,pprv8w,https://journals.sagepub.com/doi/suppl/10.1177/0022002716680266,Primary data from the research article was shared in the supplementary materials by the original authors. It was accessed on 15 January 2022.,less-than,"sample_size, p_value, test_statistic, effect_size","Sample size	71	71	Between 60 and 82	Less than 60 or more than 82
Focal variable P-value	p < .001	p < .001	.001 to 0.051	p >= 0.051
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	F = 7.66	F = 7.66	6.51 < F < 8.81	6.51 >= F >= 8.81
Effect size of focal variable	partial eta squared = .10	partial eta squared = .10	NA	.05 >= partial eta squared >= .14",2,"[1] WSC—out-group nongovernmental organizations vs. WSC—closely related figures	p < .001	p < .001	.001 to 0.051	p >= 0.051
[2] WSC—out-group nongovernmental organizations vs. WSC—in-group superiors	p < .001	p < .001	.001 to 0.051	p >= 0.051","For this claim, a successful reproduction attempt is considered the Focal test statistic and all Secondary Outcomes meet the Approximate Reproduction Criteria.",5,NA
2022-01-21T12:34:21Z,Shahar_JournConflictRes_2018_J0Yv - Urbanska - 2k7w2,Priya,NA,NA,NA,q7r1ko,https://journals.sagepub.com/doi/suppl/10.1177/0022002716680266,Primary data from the research article was shared in the supplementary materials by the original authors. It was accessed on 15 January 2022.,less-than,"sample_size, p_value, test_statistic, effect_size","Sample size	71	71	Between 60 and 82	Less than 60 or more than 82
Focal variable P-value	p < .001	p < .001	.001 to 0.051	p >= 0.051
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	F = 7.66	F = 7.66	6.61 < F < 8.81	6.61 >= F >= 8.81
Effect size of focal variable	partial eta squared = .10	partial eta squared = .10	NA	.05 >= partial eta squared >= .14",2,"[1] WSC—in-group nongovernmental organizations vs. WSC—closely related figures	p < .001	p < .001	.001 to 0.051	p >= 0.051
[2] WSC—in-group nongovernmental organizations vs. WSC—in-group superiors	p < .001	p < .001	.001 to 0.051	p >= 0.051","For this claim, a successful reproduction attempt is considered the Focal test statistic and all Secondary Outcomes meet the Approximate Reproduction Criteria.",NA,NA
2022-01-21T12:35:24Z,Shahar_JournConflictRes_2018_J0Yv - Urbanska - 2k7w2,Priya,NA,NA,NA,x6ry86,https://journals.sagepub.com/doi/suppl/10.1177/0022002716680266,Primary data from the research article was shared in the supplementary materials by the original authors. It was accessed on 15 January 2022.,less-than,"sample_size, p_value, test_statistic, effect_size","Sample size	204	204	Between 173 and 235	Less than 173 or more than 235
Focal variable P-value	p < .001	p < .001	.001 to 0.051	p >= 0.051
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	F = 73.81	F = 73.81	62.74 < F < 84.88	62.74 >= F >= 84.88
Effect size of focal variable	partial eta-squared = .27	partial eta-squared = .27	.23 < partial eta-squared < .31	.23 >= partial eta-squared >= .31",2,"[1] Out-group nongovernmental organizations vs. Closely related figures	p < .001	p < .001	.001 to 0.051	p >= 0.051
""[2] Out-group nongovernmental organizations vs. In-group superiors
""	p < .001	p < .001	.001 to 0.051	p >= 0.051","For this claim, a successful reproduction attempt is considered the Focal test statistic and all Secondary Outcomes meet the Approximate Reproduction Criteria.",NA,NEVER
2022-01-21T12:37:01Z,Shahar_JournConflictRes_2018_J0Yv - Urbanska - 2k7w2,Priya,NA,NA,NA,j6dnjr,https://journals.sagepub.com/doi/suppl/10.1177/0022002716680266,Primary data from the research article was shared in the supplementary materials by the original authors. It was accessed on 15 January 2022.,less-than,"sample_size, p_value, test_statistic, effect_size","Sample size	204	204	Between 173 and 235	Less than 173 or more than 235
Focal variable P-value	p < .001	p < .001	.001 to 0.051	p >= 0.051
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	F = 73.81	F = 73.81	62.74 < F < 84.88	62.74 >= F >= 84.88
Effect size of focal variable	partial eta-squared = .27	partial eta-squared = .27	.23 < partial eta-squared < .31	.23 >= partial eta-squared >= .31",2,"[1] In-group nongovernmental organizations vs. Closely related figures	p < .001	p < .001	.001 to 0.051	p >= 0.051
[2] In-group nongovernmental organizations vs. In-group superiors	p < .001	p < .001	.001 to 0.051	p >= 0.051","For this claim, a successful reproduction attempt is considered the Focal test statistic and all Secondary Outcomes meet the Approximate Reproduction Criteria.",NA,NA
2022-01-21T12:37:50Z,Shahar_JournConflictRes_2018_J0Yv - Urbanska - 2k7w2,Priya,NA,NA,NA,1rz4jk,https://journals.sagepub.com/doi/suppl/10.1177/0022002716680266,Primary data from the research article was shared in the supplementary materials by the original authors. It was accessed on 15 January 2022.,exact,"sample_size, p_value, test_statistic, effect_size","Sample size	204	204	Between 173 and 235	Less than 173 or more than 235
Focal variable P-value	p = .006	p = .006	.001 to .056	p >= .056
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	F = 7.68	F = 7.68	6.53 < F < 8.83	6.53 >= F >= 8.83
Effect size of focal variable	partial eta-squared = .04	partial eta-squared = .04	.03 < partial eta-squared < .05	.03 >= partial eta-squared >= .05",0,NA,"For this claim, a successful reproduction attempt is considered the Focal test statistic meet the Approximate Reproduction Criteria.",NA,NA
2022-01-21T12:39:36Z,Shahar_JournConflictRes_2018_J0Yv - Urbanska - 2k7w2,Priya,NA,NA,NA,x6ry86,https://journals.sagepub.com/doi/suppl/10.1177/0022002716680266,Primary data from the research article was shared in the supplementary materials by the original authors. It was accessed on 15 January 2022.,less-than,"sample_size, p_value, test_statistic, effect_size","Sample size	204	204	Between 173 and 235	Less than 173 or more than 235
Focal variable P-value	p < .001	p < .001	.001 to 0.051	p >= 0.051
Focal variable coefficient	NA	NA	NA	NA
Focal test statistic	F = 73.81	F = 73.81	62.74 < F < 84.88	62.74 >= F >= 84.88
Effect size of focal variable	partial eta-squared = .27	partial eta-squared = .27	.23 < partial eta-squared < .31	.23 >= partial eta-squared >= .31",2,"[1] Out-group nongovernmental organizations vs. Closely related figures	p < .001	p < .001	.001 to 0.051	p >= 0.051
[2] Out-group nongovernmental organizations vs. In-group superiors	p < .001	p < .001	.001 to 0.051	p >= 0.051","For this claim, a successful reproduction attempt is considered the Focal test statistic and all Secondary Outcomes meet the Approximate Reproduction Criteria.",NA,NA
2022-01-24T16:57:06Z,Horvat_EurSocioRev_2011_lxXV - Breznau - y791,Nick Fox,Source Data Reproduction,https://docs.google.com/document/d/1_I_IkVrdOXHUyPO45b8_FuU_k9rrfbVctRP9zCoYCfA/edit,https://osf.io/q5szk/?view_only=f1c9f44c6f32428ca7aaca176132eca4,single-trace,https://osf.io/xjz7p/,The existing data to be used for this replication are claimed to be identical to those used in the study. The replicator has investigated the data superficially to find that they mostly match the descriptive statistics claimed by the study with minor variation in case numbers and means/s.d.’s. In 12.d are comparisons of the original published descriptive tables and the descriptives generated from the provided EUREQUAL data.,less-than,"sample_size, p_value, coefficient",na - p1 carry over went through full pre-reg review process,0,na - p1 carry over went through full pre-reg review process,na - p1 carry over went through full pre-reg review process,1,NEVER
2022-01-27T09:41:06Z,Cleave_ExpEco_2013_Njqj - Huntington-Klein - 6o5m6,Priya,Push Button Reproduction,https://docs.google.com/spreadsheets/d/1nqhwVPIk6zvqRHM6UEL80GKNtU0noA_3crrBRjchOxM/edit#gid=2045914235,https://osf.io/c5adw/?view_only=1b89e3cc2ed245b19cd9fb06102fe8bd,m56p47,https://osf.io/br2aq/?view_only=865a8e84907849e688e63ca34fe91f26,"Data received from emails with Nikos Nikiforakis, received 19-07-13: ""091207_CompleteData_wKey.xlsx""; Code received from emails with Robert Slonim, received 19-07-18: Last Version ""Found from July 2012.do""; Both are provided at https://osf.io/re3m8/ and were downloaded and uploaded to https://osf.io/c5adw/?view_only=e521a2d9dc484500b547fc72e491bda0 on 2022-01-18",exact,"sample_size, p_value, coefficient","Sample size	602	602	512-692	Outside the range 512-692
Focal variable P-value	0.16	0.16	.11-.21	Outside the range .11-.21
Focal variable coefficient	-0.093	-0.093	-.107 to -.079	Outside the range -.107 to -.079
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",0,NA,All outcomes must meet the precise reproduction criteria.,3,NA
2022-01-27T09:42:40Z,Cleave_ExpEco_2013_Njqj - Huntington-Klein - 6o5m6,Priya,NA,NA,NA,mynkxx,https://osf.io/br2aq/?view_only=865a8e84907849e688e63ca34fe91f26,"Data received from emails with Nikos Nikiforakis, received 19-07-13: ""091207_CompleteData_wKey.xlsx""; Code received from emails with Robert Slonim, received 19-07-18: Last Version ""Found from July 2012.do""; Both are provided at https://osf.io/re3m8/ and were downloaded and uploaded to https://osf.io/c5adw/?view_only=e521a2d9dc484500b547fc72e491bda0 on 2022-01-18",greater-than,"sample_size, p_value, coefficient","Sample size	510	510	434-587	Outside the range 434-587
Focal variable P-value	p > .40	p > .40	p >= .35	p < .35 
Focal variable coefficient	-0.046	-0.046	-.053 to -.039	Outside the range -.053 to -.039
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",0,NA,All outcomes must meet the precise reproduction criteria.,NA,NA
2022-01-27T09:43:36Z,Cleave_ExpEco_2013_Njqj - Huntington-Klein - 6o5m6,Priya,NA,NA,NA,b2r6jp,https://osf.io/br2aq/?view_only=865a8e84907849e688e63ca34fe91f26,"Data received from emails with Nikos Nikiforakis, received 19-07-13: ""091207_CompleteData_wKey.xlsx""; Code received from emails with Robert Slonim, received 19-07-18: Last Version ""Found from July 2012.do""; Both are provided at https://osf.io/re3m8/ and were downloaded and uploaded to https://osf.io/c5adw/?view_only=e521a2d9dc484500b547fc72e491bda0 on 2022-01-18",less-than,"sample_size, p_value, coefficient","Sample size	658	658	560  to 757	Outside the range of 560 to 757
Focal variable P-value	< .01	< .01	p < .05	Above .05
Focal variable coefficient	-0.0043	-0.0043	-.0050 to -.0037	Outside the range of -.0050 to -.0037
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",0,NA,All outcomes must meet the precise reproduction criteria.,NA,NA
2022-01-28T11:03:12Z,Kucik_BritJournPoliSci_2016_L22B - Szabelska - 2g182,Priya,Push Button Reproduction,https://docs.google.com/spreadsheets/d/16cyhv-zs4by3RYgKo40fdvX37vmho3GpDxKgQukoILw/edit#gid=226716288,https://osf.io/gk6mh/?view_only=c13a866bd4354014a161e67a99a70c14,4kyq5l,https://www.cambridge.org/core/journals/british-journal-of-political-science/article/measuring-the-cost-of-privacy-a-look-at-the-distributional-effects-of-private-bargaining/4572C5E003235E54D5C1C6001D5C952A#supplementary-materials,"The authors constructed a new database containing dispute histories and trade flows for each World Trade Organization dispute from DS1 to DS420. The data is a record of trade relations between WTO members in disputed products. The unit of observation is dispute-trade partner-year, where ‘trade partner’ refers to all complainants, third parties and non-participants that trade with the defendant. The dataset only includes disputes for which there exists a complete record of trade data (242 disputes, 260 complainants, 650 third parties and 6,800 non-participants). The data was accessed and downloaded on 27 January 2022 and uploaded to the OSF on the same day.",less-than,"sample_size, p_value, coefficient","Sample size	N = 6027	N = 6027	5123 <= N <= 6931	5123 > N > 6931
Focal variable P-value	p < 0.05	p < 0.05	0.05 < p < 0.10	p >= 0.10
Focal variable coefficient	coef = 0.430	coef = 0.430	0.366 <= coef <= 0.495	0.366 > coef > 0.495
Focal test statistic	NA	NA	NA	NA
Effect size of focal variable	NA	NA	NA	NA",1,[1]	clustered standard error = 0.180	clustered standard error = 0.180	0.153 <= SE <= 0.207	0.153 > SE > 0.207,That all criteria meet Precise Reproduction Criteria.,7,NA
